,actor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,emotion
10,22,-477.19095,17.809029,-20.45062,-2.4235413,-4.995317,-14.370736,-19.745716,-14.78482,-14.106579,-3.4518955,-11.875751,-9.585656,-2.813861,-8.554996,-0.48741928,-7.37949,-10.502266,-1.7351559,-8.014743,0.38327414,5.241439,11.693727,11.145346,12.688095,2.8788142,3.695751,-2.8725898,3.8356783,1.704503,4.030816,-2.1920655,-1.3583614,-3.9871972,1.8943006,-0.00023963017,-0.2632916,-2.4633863,-3.4920201,-1.8714799,0.55596924,fear
11,22,-668.72736,41.598816,-0.9999699,2.6773398,5.789724,-5.4733486,-8.640136,-7.8972006,-9.882269,-1.4981741,-2.3631997,-6.644573,-2.2719707,-1.961713,0.3753116,-6.7234187,-1.4283413,-4.0617733,-3.700894,-4.2009907,-5.2031693,-2.7014823,-5.3337398,-2.5754395,-4.4266562,-1.7777032,-1.6080079,2.014349,0.9833913,3.729117,0.7264085,1.4625413,0.6756549,3.1975803,3.5602503,3.7749016,0.6860931,3.2969544,0.6553834,4.9245863,neutral
12,22,-587.4438,35.807358,-12.982129,3.4476886,0.991016,-10.190733,-12.905246,-13.132334,-12.072701,-2.0210865,-6.759164,-6.4322343,-0.5988175,-5.1352973,-0.49958247,-7.7679095,-6.0076165,-1.2979151,-6.061855,-5.0005107,-4.6493554,-4.672909,-6.744588,-2.2792962,-4.329562,4.000072,1.2033736,5.7979054,2.2176323,4.8485694,2.426208,5.6348577,6.829567,10.562675,7.365645,5.3438234,2.3539052,1.8544728,-0.29875726,1.514284,fear
13,22,-479.1246,16.36143,-23.063131,-3.909264,-6.7870145,-13.473049,-18.715889,-12.670916,-14.898347,-2.5616858,-11.823563,-9.54146,-0.9792738,-7.7557383,-2.811053,-6.8363304,-5.932542,7.780282,7.468982,11.01827,8.955495,8.368732,0.03133011,1.2928377,-1.7741048,2.840338,-4.728734,2.6941304,-2.5313349,1.260452,-2.8388648,-3.0309792,-3.836291,0.48754233,-0.16005395,1.038906,0.43620384,1.4601313,-1.3081739,-1.1983253,fear
14,22,-690.7694,47.764896,1.73439,2.7291086,3.1831858,-2.0525472,-8.888068,-9.426844,-6.5409284,-0.47393635,-2.694732,-8.704691,-0.52247363,-0.97261316,-0.9816974,-7.604669,-2.0848203,-1.6831309,-5.2741528,-4.236032,-5.61956,-3.0249727,-4.1588807,-0.17933992,-3.0382545,0.77590746,-0.788899,1.7125565,1.6859543,2.882783,0.6090177,1.1861068,0.8967436,5.7737904,2.9828668,5.0737367,2.4637804,3.9598453,-0.076488145,2.6574218,calm
15,22,-616.1905,56.26908,-15.819674,-0.6309778,-0.32213995,-8.329675,-11.927544,-6.245419,-12.495813,-5.0467725,-0.46889934,-10.346375,0.092832126,-7.78163,-2.5954006,-4.1216335,-6.231489,-2.9880955,-5.162447,-4.046751,-5.3011923,-3.221481,-3.5338092,-1.60721,-4.287402,-0.8521676,-3.1597786,1.1563815,-1.078168,0.47379652,-0.4081597,-0.15436314,-2.4952316,0.32410878,0.7751021,3.258942,2.5458515,5.2836328,3.7743895,6.381971,disgust
16,22,-627.9106,42.955482,-7.1829104,-1.8173885,1.4497621,-3.6435,-9.951973,-17.449965,-12.270301,1.0358311,-2.2259912,-9.6079235,-1.0973995,-3.620537,-3.7311182,-7.194819,-2.373602,-3.9442008,-4.284317,-3.886715,-2.8826053,-2.9784212,-5.3954263,-2.3391385,-5.6981587,-0.84760445,0.0010026656,3.6918645,3.851521,5.400998,1.4489938,0.8921139,-0.5348415,6.016178,8.011296,10.222229,7.799992,6.5647397,0.2547218,2.2906182,sad
17,22,-571.4934,44.124123,-8.859826,0.2853775,-6.4516516,-7.634343,-13.224932,-4.235582,-11.339436,-4.016231,-0.4549674,-12.1097,-2.3523898,-5.803863,-2.7222064,-4.0781884,-6.67457,-1.5007538,-6.4559813,-5.0062532,-4.6515427,-3.670145,-5.7888007,-2.3231943,-4.705137,-1.3655014,-4.3275595,0.10136956,-0.5290188,1.4786607,0.21043412,2.0899725,-0.65869737,0.9760939,0.49138772,2.1172214,2.1616638,5.2405457,3.3481965,4.1866097,disgust
18,22,-567.7237,36.31655,-12.584459,-1.916719,-0.056080237,-9.594345,-13.766116,-14.641969,-12.781682,0.52540725,-5.5950837,-8.726808,-0.7482982,-3.9435406,-0.8478328,-8.1279125,-6.673546,-2.00842,-5.441679,-5.7379737,-3.8776784,-3.829773,-6.1708684,-1.5581264,-4.5298877,2.7894478,1.1971761,6.217718,2.7516937,6.0599647,4.632368,6.137367,5.4662633,8.947208,6.532498,7.9503756,3.8066769,3.3077273,-0.6663125,1.2922221,fear
19,22,-503.56778,25.345673,-21.098864,-3.8073742,-9.5028515,-11.990415,-17.733595,-12.529977,-14.103701,-2.6427453,-9.376295,-10.238989,-2.795486,-6.489615,-0.2189555,-3.8433173,-6.8538494,2.4511316,1.6954207,7.101784,10.729969,11.749423,4.3692,6.1357827,-2.5964851,3.01236,-1.917167,1.9025424,-1.2258911,1.989753,-0.656393,-1.1244674,-3.568212,-0.35649708,-0.18547137,0.62051815,-0.24016076,0.23766397,0.18696891,1.1878009,fear
20,22,-571.58527,45.113064,-14.169151,-3.6720953,-5.507107,-11.322742,-13.708319,-9.953053,-14.036224,-2.856219,-6.695861,-10.68908,-2.5701418,-9.881027,-0.6627342,-4.6993923,-4.3342657,1.5301577,-0.8245459,-1.4091289,-1.1099663,-0.13320448,-1.3706408,1.6185024,-1.4607471,1.4291269,-1.5011348,2.4858704,0.5531885,2.7653441,1.306465,1.3463252,0.8819007,3.424119,1.9777019,1.2416788,1.220613,0.23131491,-1.7737541,-0.83009887,surprised
21,22,-549.16205,40.7147,-17.785736,1.2372377,-3.1537259,-9.215798,-14.71676,-10.04052,-9.627285,-1.0971123,-2.6447048,-10.383541,-0.70383465,-8.495581,-0.8510331,-7.2990227,-7.2323937,-1.595949,-6.639143,-4.221467,-5.337763,-3.681353,-4.938729,-3.6507676,-5.109705,-2.0017104,-4.7059197,-0.21832392,-3.1033962,2.1252742,0.5028615,3.9404511,3.1496112,5.37876,2.4367383,3.602254,1.7637961,4.5495915,2.960059,4.9595237,disgust
22,22,-497.52267,35.862823,-14.67625,-4.995768,-1.3775091,-10.426264,-15.622965,-12.20968,-14.3183,-3.1528509,-5.741552,-12.22331,-4.6144557,-6.2728124,-5.113496,-10.469109,-7.7708974,-2.6272852,-3.1960287,0.4664248,1.1656185,2.90139,-1.1644334,3.7610428,0.4125653,5.609009,2.6357925,1.9411079,-2.5638826,2.0070574,-0.713726,1.1828763,-0.97263706,-0.3948464,-2.4525037,2.2956965,2.9151824,2.3110378,-0.7601283,1.7900208,happy
23,22,-602.25464,50.84617,-10.409264,-3.9786222,-1.6403407,-8.159842,-10.925251,-7.9547086,-12.038822,-1.2249999,-3.4922895,-11.106426,-2.2569723,-7.607345,0.33070883,-3.4919038,-2.6539125,2.011771,-0.9695925,-2.291094,-1.2203856,-0.70944375,-0.92397195,2.296995,-1.1381494,1.0190817,-2.3675952,0.18707058,0.35175484,1.9378434,0.9011882,1.3637879,-0.30173674,3.3728888,2.3511174,1.7832656,1.1966834,-0.15131268,-2.656556,0.34902605,surprised
24,22,-700.95215,53.937096,2.643323,5.0497723,5.199826,-2.8617318,-3.8316193,-6.806162,-10.532739,-3.2149158,-1.7342292,-5.7512674,0.74105674,-1.7851477,0.4076891,-8.152825,-1.8142292,-2.5656974,-4.25392,-4.250021,-5.915644,-3.5460567,-3.8942163,-1.9514546,-4.929948,-2.2464142,-4.8674355,-1.021529,-0.3156155,3.79879,1.2388724,2.494995,-0.8280629,1.4655892,1.3825823,4.5853357,5.587131,6.6731563,1.969959,4.529253,neutral
25,22,-564.65753,38.859562,-12.03035,-6.183188,-6.171003,-9.20086,-13.0978985,-10.177109,-14.996498,0.74555516,-4.805317,-10.493058,-4.15581,-7.431487,-1.3081638,-6.1813393,-4.207947,1.536617,-1.647726,0.59070444,-0.35365772,0.27425197,-0.31326532,2.9563046,-1.3188097,1.4359348,-2.143937,2.0580285,-0.017617164,2.7014952,0.09647998,1.8094177,2.5213459,5.0491686,1.217241,2.784855,0.09976553,0.014005574,-1.9361668,1.9257361,surprised
26,22,-575.15137,41.953968,-8.880159,0.44130132,-3.5544488,-6.830269,-10.267395,-8.972639,-12.716437,-1.3298981,-3.1400523,-9.319418,-0.23345695,-6.6270943,-2.5136697,-6.1200247,-4.6919494,-1.7588823,-4.7678967,-3.7160077,-2.9065123,-1.7869877,-1.9187787,2.0765548,-0.18766831,1.2679261,-0.31812584,2.3048623,1.0668479,4.692551,2.1323414,1.8868847,-0.28806826,0.20400554,-0.9051898,2.9625962,2.7393086,3.6791697,1.9349515,1.9820487,angry
27,22,-495.20682,33.357094,-21.610193,-7.654923,-5.631409,-12.533738,-14.770957,-11.356813,-16.127691,-2.483285,-6.012367,-10.033105,-6.7213583,-8.656278,-3.1029086,-9.355969,-3.709727,2.4668512,-0.5528515,1.8813914,0.7529231,0.37859586,-3.2362409,3.3338513,0.48967984,3.6544857,0.90181094,0.90988445,-2.2466476,2.9902167,0.4099514,1.495526,-1.2350614,1.9014307,-0.18930556,3.6445146,2.9755208,1.8684719,-1.1034847,0.8713705,happy
28,22,-679.67957,48.11774,-1.3433053,7.509073,5.0206857,-1.8707814,-5.726465,-7.643159,-8.765848,-1.1732967,-1.02722,-6.8811717,0.3011999,-1.7300798,1.5206089,-6.6826963,-2.6370835,-2.7746,-4.9049034,-3.315102,-4.215133,-1.6414897,-4.1920066,2.249145,-1.3880755,2.0342379,0.5008089,1.1906292,-0.42737558,1.4102606,-0.9820157,-0.5418659,-0.77515924,1.552443,2.4058537,3.7644637,1.4614829,2.0844076,-1.6989794,0.5039634,calm
29,22,-583.90643,42.217827,-3.078051,3.3369973,-1.3162713,-7.4023886,-8.949333,-8.416864,-10.623349,-2.1647468,-2.1453886,-9.656665,-0.011362553,-4.8123612,-2.0136552,-4.848755,-4.415461,-1.3230116,-4.9597845,-4.131324,-5.012489,-4.235022,-5.0133176,-1.5688642,-2.2789617,-0.47950584,-0.24945755,0.34735546,-1.0752571,0.4229172,-0.007464123,0.8692724,0.78234595,2.7705877,0.086433984,1.6510147,0.8163967,3.9756515,0.7006094,2.6028464,angry
30,22,-687.39594,46.098213,2.4876256,6.631657,1.7884077,-2.9258611,-6.8805823,-4.6066375,-5.1542544,0.29401544,-3.8664083,-6.606379,1.184417,-3.9030523,1.7243218,-5.7591596,-3.609739,-1.9350275,-5.6978974,-3.0305989,-3.1378837,-1.6641774,-4.3458533,-0.9964059,-6.091985,-0.01294575,-3.3436613,2.137347,1.1428565,3.5331395,-0.053106837,-1.1708409,-1.9553064,-0.5699528,1.5453168,3.2394164,3.430966,3.8074327,-0.41123545,4.072781,calm
31,22,-500.4112,26.329197,-9.78586,-9.825239,-7.7566285,-8.217686,-15.998777,-11.662085,-16.746893,-2.0105639,-5.2379813,-12.02812,-3.1583366,-6.1580157,-1.2453638,-1.321626,-0.034698296,1.5975584,-3.9336858,-1.6495339,-2.5360374,0.32800388,-1.7132488,1.0105973,-2.850743,1.1898551,0.60647553,2.5690184,-1.4305958,3.819481,1.1623776,-0.26358566,-1.0725601,0.98986685,0.43180084,1.5894388,0.8969418,1.5017738,0.11606197,1.1802152,surprised
32,22,-477.49545,31.65236,-15.723452,-0.057542995,-4.583506,-13.990733,-9.751677,-10.938258,-12.774452,-1.416773,-7.131607,-8.414631,-3.2888095,-7.294771,-1.0009823,-8.787959,-7.2635427,-4.5891924,-8.6155205,-2.652773,-1.0532703,1.2720777,-1.1582799,1.832923,-2.669488,2.112859,2.39235,6.9420934,5.767224,6.094486,0.5840504,0.73170346,-2.0281737,2.7822504,-0.7717537,1.8618157,0.49193606,-0.9176887,-2.5330164,1.5930011,angry
33,22,-527.19867,40.04711,-17.060778,-2.6089232,-4.243238,-10.057934,-12.005065,-11.310212,-13.124199,0.94181114,-6.6473556,-9.837624,-1.5183591,-7.703433,-0.16941312,-5.4331393,-2.919323,2.2094445,-0.5022528,0.019403303,-1.0025853,0.4665483,-0.7232998,1.7988714,-4.89261,0.58461356,-1.8308617,2.3682542,0.73838454,4.138266,3.099939,3.8189545,1.8569099,2.2643013,-0.50541335,0.98528904,1.6057595,2.0089793,0.15107045,1.2803384,surprised
34,22,-521.55963,34.555458,-15.537922,-8.6179905,-0.3022312,-11.491046,-14.8526535,-14.168187,-14.408216,-0.56331736,-8.015698,-12.119563,-4.5219727,-6.0245233,-6.3006763,-9.927401,-5.505266,-3.6568637,-1.8220358,2.290943,1.5442284,1.5097095,-1.9553545,4.3308578,0.8697167,5.072369,4.462214,2.100013,0.061434757,3.291618,0.76077765,1.0377891,-2.056389,0.5950998,-2.141452,3.5960941,2.410529,2.0903194,-0.10250307,3.0661428,happy
35,22,-650.00916,47.640152,-15.270755,-1.2445322,4.112202,-8.140751,-11.0693655,-11.830377,-10.709128,-0.7992863,-6.374836,-7.696671,-1.9985819,-3.3320808,0.008041331,-7.3082867,-5.9564047,-2.692867,-4.336868,-4.3770304,-4.786666,-1.3259674,-2.3901637,5.132227,-0.14312866,3.4111102,-1.4254125,-1.1215923,-1.229632,3.6075919,3.4853623,3.4701076,-0.5773492,1.7274507,0.9602534,5.428449,3.9883623,3.7682073,0.90336907,4.050139,happy
36,22,-606.6039,40.64186,-11.010611,3.7315655,1.4235295,-9.569743,-12.942853,-11.450487,-12.883318,-3.013722,-5.402591,-6.8831563,0.027019039,-5.0650816,0.9285616,-4.5324116,-6.120015,-1.79224,-4.971717,-3.207116,-5.3533635,-2.1192842,-6.231816,-1.3170286,-5.0560765,1.5064454,-1.222565,4.8569756,5.1716557,7.4430995,3.6013627,5.8968406,5.4260235,9.34113,8.76117,7.6196694,2.8232508,0.102619655,-2.6009717,1.1890463,sad
37,22,-538.49915,39.377132,-12.930033,3.5931907,-4.047891,-12.508109,-16.095438,-9.816667,-12.986248,-2.9369006,-4.1679754,-12.370349,-2.4693532,-9.155894,-2.722974,-7.4385896,-7.7774086,-1.5792681,-8.321359,-4.41048,-6.2939687,-5.458857,-6.641885,-4.2184715,-6.03139,-2.3467996,-2.9282236,0.31748593,0.36243045,1.72283,1.8515292,5.2455115,3.9418373,8.666007,6.8459144,6.619355,2.1784577,1.9097228,-1.2000802,2.7799652,disgust
38,22,-481.2494,21.179516,-19.400225,-1.8241452,-6.6791983,-11.703721,-15.264646,-13.602035,-12.882051,-3.561208,-11.011314,-8.148539,-2.3834627,-8.377281,0.62019575,-7.9376793,-7.3242126,0.9567231,-3.146538,0.49984306,3.0957346,7.3938284,6.482323,9.354579,1.6396655,5.88606,-0.5382092,3.8258884,-0.13465965,2.7735195,-0.2667223,-0.8981513,-3.6713867,-0.09896152,-0.9805504,0.51146173,-0.21134652,-1.7010716,-2.5835662,-0.41174367,fear
39,22,-615.4106,46.959194,-0.92851,3.7162771,-0.27560747,-7.2073483,-7.8782854,-5.3477106,-10.995151,-1.485239,-2.4142425,-7.6211634,-0.43486062,-5.6054177,-0.0920169,-3.6822426,-4.4980855,-0.8114555,-5.241564,-2.8726609,-4.2266974,-2.2291691,-4.532604,0.004653741,-1.7838491,1.2406311,-0.752358,0.16243076,-0.69466066,1.8031055,1.2266681,2.163419,0.09121628,-0.13810995,-1.3806322,4.1979227,5.7093945,7.3824844,1.7285631,-0.08067322,angry
40,22,-626.1462,47.941387,-9.49506,1.125754,2.4709525,-6.9176617,-10.231542,-9.482228,-13.8571825,-1.3321457,-4.182008,-8.551517,-1.6921117,-3.657564,0.6299636,-5.1198573,-6.9971538,-1.967095,-5.5301347,-3.0866675,-4.7438273,-2.0943706,-5.536824,-0.5550958,-4.3585477,-0.34555846,-2.2535083,1.3847933,2.487571,5.470445,3.6689074,4.4971437,3.1655226,4.343353,5.48123,7.9046736,7.744648,7.101226,0.2944675,0.27931175,sad
41,22,-685.9486,46.62836,-0.616618,7.0245605,4.5772305,-1.5846336,-4.562428,-4.743291,-5.8855906,-0.43222317,-1.6418234,-7.5987754,-1.5000658,-1.1660093,1.9058014,-7.964766,-2.4752612,-2.236959,-4.336007,-3.5646489,-5.302144,-0.7812177,-5.4580154,-0.38055593,-5.2490983,-1.5472896,-3.7404246,0.14342079,-0.12986946,5.082801,0.8754457,2.019092,-3.0370183,1.1140158,0.6503295,3.322351,2.7217464,3.813111,0.30219394,2.5945728,calm
42,22,-573.03375,37.523342,-11.291203,2.9337888,0.7447618,-8.744796,-12.030847,-9.779771,-13.109583,-2.8249876,-6.0784597,-7.792422,-1.201134,-5.007213,-0.7780079,-6.569105,-6.316081,-1.7300974,-6.3739414,-3.7352302,-4.603629,-2.8326716,-6.5724344,-1.7236704,-3.2224662,3.1130927,0.1384962,5.6856766,1.8152881,4.5144553,4.1537414,7.5377426,8.470811,10.011726,8.249507,4.8490663,1.5591094,0.60027945,-1.2502602,1.5030783,fear
43,22,-573.3999,36.790554,-12.618214,2.5387943,-4.816106,-7.812459,-16.527115,-7.2972198,-10.851667,-0.4515683,-7.165036,-9.31473,-0.38721126,-9.736472,-1.1063254,-6.955713,-7.875526,-2.65687,-6.1930184,-5.4856167,-5.651159,-3.8710032,-7.04891,-3.439558,-5.4354625,0.6189644,-0.7458739,3.4933033,3.7824163,3.5980594,3.7633166,3.92939,2.8662198,5.5708747,4.815624,6.3586636,3.8209474,3.509011,0.29969302,2.8435273,disgust
44,22,-568.3699,37.281296,-18.435715,2.3229954,-2.246977,-10.028941,-12.379132,-17.795094,-11.6259365,-0.9040894,-7.461943,-7.410384,-1.9589765,-3.014898,-1.4326309,-7.7408834,-4.5043683,-2.5114262,-5.831898,-4.8748484,-4.9701557,-2.846738,-6.5955005,-1.0149386,-6.22355,-1.7622617,-4.766937,3.239135,1.8207173,9.862934,8.366449,9.815666,9.047895,10.013716,6.595346,5.2494025,2.6064448,2.5811553,-0.98832196,1.3754811,fear
45,22,-654.03925,50.435333,-4.741444,3.8952806,5.399779,-6.449695,-8.016534,-10.099738,-11.151771,0.2429927,-4.7264137,-5.5464516,-0.49136087,-3.1005163,0.1676272,-4.562877,-1.7189083,-3.1990333,-3.2265527,-3.922415,-4.090466,-2.8558638,-4.3784866,-1.338489,-4.8420734,0.047482416,-1.2723005,1.9738429,0.552374,2.8992977,0.47411776,0.80550015,-0.10807077,1.2087792,3.565412,3.3192883,4.675537,6.4270935,2.917819,6.547616,sad
46,22,-681.3661,47.36334,2.2116647,4.8954287,5.125852,-0.5275518,-4.6074553,-12.385926,-10.945094,0.068754904,-1.3873401,-7.556114,-1.113739,-2.0923555,-0.3897209,-5.6634817,-1.0545069,-1.6668738,-4.9106603,-2.74866,-4.4037123,-3.9505622,-4.421011,-1.8631554,-4.0623813,-1.9449886,-3.1066155,0.4829892,1.2084471,3.5589807,1.9259721,2.4795663,0.74310464,5.6297326,3.7159858,6.028227,2.7420835,2.6018493,-1.6474476,2.7369313,neutral
47,22,-490.04456,36.140594,-15.646406,-1.3195632,-4.8829412,-11.042763,-9.95633,-8.457945,-15.047287,-2.3688953,-5.2760587,-10.157474,-3.4832547,-7.5290766,-1.4973426,-7.9889774,-8.033748,-2.3425155,-7.8338566,-5.1149297,-3.969424,0.3788929,0.39671823,2.9634836,0.63717246,3.127289,1.475777,4.324606,4.9850593,6.55093,3.3652751,1.7984244,-2.1471634,0.32075003,-1.2120963,2.498236,1.7506483,0.28950542,-3.198608,-0.9015094,angry
48,22,-678.02606,47.585075,-0.78166884,4.9262643,4.204608,1.857317,-6.7012324,-11.750849,-8.971132,2.3158205,-2.7135952,-8.550248,-0.4747818,0.12194206,0.89101493,-6.5815344,-3.069909,-1.204601,-3.5868425,-4.722245,-4.1439805,-2.0555816,-4.10666,0.29285753,-3.3695743,-0.33472878,-0.6910233,2.265819,-0.54930246,2.1997585,-0.31559473,-0.7311555,0.13992429,5.397343,4.984991,6.0080647,2.86759,1.8532792,-1.9307032,2.4258485,calm
49,22,-611.6883,48.34041,-9.135848,0.5064548,0.16699265,-5.486883,-14.307975,-8.173026,-11.207964,-1.14301,-4.891795,-9.503979,1.6207793,-8.575641,-0.26333413,-6.0433526,-6.878585,-0.02193744,-6.3898606,-3.6906023,-5.0828385,-3.5581694,-3.9508238,-1.8024095,-5.2752795,-0.35892534,-4.6519732,0.53439975,-1.3379531,1.4853513,-1.4571537,-1.9835577,-4.318092,-1.2862892,0.63679135,4.153308,5.194746,6.9676,4.8544946,6.0336094,disgust
50,22,-592.05896,47.09672,-14.020027,1.587587,-2.821525,-8.12673,-10.704305,-7.767852,-11.192617,-2.2859266,-4.606191,-9.050234,0.19687577,-7.4534483,0.22269444,-3.378505,-7.647471,-0.2967046,-5.1101384,-3.8768363,-4.1884336,-3.2849479,-4.289792,-2.7331166,-4.5512533,-1.0405653,-3.3738048,1.1779333,-1.4756362,1.7627217,0.1470273,-0.26284933,-0.9728757,0.45877725,-0.06792736,1.7041256,1.3573345,4.450249,3.518132,6.679976,disgust
51,22,-620.4434,45.245445,-5.3949423,-2.3955457,-0.54873693,-2.9479527,-9.992216,-17.279068,-12.366995,1.5589314,-4.1875153,-10.534317,0.46663252,-2.8089485,-2.812901,-7.0399566,-2.5913773,-1.9481356,-4.7170177,-5.188889,-4.0859823,-2.5635638,-5.268323,-2.6016495,-5.2420893,-2.4336207,-2.9697409,3.7504883,1.3095686,6.14071,2.1614933,2.275416,1.7550423,5.8478694,8.484892,10.811332,8.567124,7.0050926,-1.0748227,0.5846385,sad
52,22,-444.51175,23.55913,-19.74517,-3.4395783,-7.8244944,-14.59892,-9.972019,-15.0843315,-16.766674,-3.0259392,-5.2761292,-11.689064,-2.7964246,-8.695637,-4.220132,-10.004475,-9.12094,-2.4214978,-10.124735,-1.2550669,-2.9483023,-0.31781977,-3.0037024,3.9409165,3.1706476,7.838262,5.573652,5.5871496,2.1659052,1.5551567,0.21236637,1.2640934,-1.5711088,2.4463155,-2.9133823,0.38455924,-0.6764,1.2546259,-0.24182448,-0.38847992,angry
