,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
10,1.5796431,0.79370826,0.7170607,0.6000396,1.5568396,0.15860802,0.82119465,-0.22088782,-0.5440584,1.1067381,1.1997294,0.5383846,-0.51649094,0.84887624,0.24217176,-0.31978607,-0.19993651,-0.0013489414,0.12922123,-1.4715902,-0.040789783,0.08369004,-1.362221,-0.46921158,-0.30732426,-1.5144408,-0.15928388,-1.7304957,-0.6807972,-1.6360894,-1.4076128,-1.2052821,-1.7028861,-1.8726448,-1.0400642,-0.92119735,-1.9756249,-2.0701082,-1.9371002,1.9290462,-1.0384086,-0.5821581,-0.1776575,-1.3069376,-0.8323348,-0.23009467,0.04596176,0.0036971201,-0.08099557,-1.0623498,-0.5868977,0.1862978,-0.91461563,-0.9546386,0.17633165,-0.25523368,-0.6309935,-0.69986373,0.44488662,-0.7298399,-1.3463495,-0.6337326,-1.1470629,-0.90207547,-0.58521783,-0.7348279,-0.8438852,-1.0834731,-0.67735267,-1.2965378,-1.1039658,-1.0474303,-0.6575684,-0.84819335,-1.0054069,-0.9406164,-0.7881369,-0.7485909
11,1.8945066,0.15339243,1.3468587,0.78202575,1.2561991,0.13503812,0.16664463,-0.68564564,-0.29387724,1.4384297,0.74726087,0.3213819,-0.94011503,0.34506866,0.54907334,-0.54411995,-0.31321502,0.22303312,0.2525832,-1.6147652,-0.43227437,-0.066051774,-1.2234164,-0.17148928,-0.53455603,-1.3904536,-0.28426376,-1.2582046,-0.9916057,-1.9496106,-1.8267014,-1.7387856,-1.7442406,-2.0462158,-1.1412725,-0.9863364,-2.0502512,-2.1983001,-2.6513088,1.7182351,-0.25974596,-0.7318741,-0.17263941,-0.9475159,-0.52646446,-0.85740864,-0.39243788,-0.3967382,0.028402286,-0.53820544,-0.6245932,-0.18916515,-1.1021795,-0.36050755,0.23755822,-0.31336248,-0.9062822,-0.21549718,0.21114531,-0.45596573,-1.3924735,-0.5660515,-1.12131,-0.91667277,-0.7362099,-0.974282,-0.7177516,-1.1178205,-0.9396557,-1.0545098,-1.0634735,-0.86180884,-0.59587795,-1.0035036,-0.87775534,-0.40684927,-0.8808884,-0.80813545
12,1.9695679,0.11163543,1.0186571,0.5947434,0.20993774,-0.03344295,0.21937925,-1.0483228,-0.21606539,0.46631384,-1.04643,0.81607884,-1.0110774,-0.06680073,0.9112537,-1.4856596,-0.7486093,-0.22390297,-0.69674516,-1.2622013,-0.11504225,-0.50738364,-1.7728108,-0.6133924,-1.3131455,-1.754226,-0.72096443,-1.7847438,-1.2567521,-1.3468968,-1.8794093,-1.215937,-2.3167732,-2.0331624,-2.1197922,-1.4271861,-0.9444585,-0.92574346,-1.1079824,0.7915304,-0.47494274,0.086029366,0.45583543,-0.25591868,-0.7766645,-0.67182183,0.9410068,0.18960592,0.49162465,0.5820082,0.2996736,-0.1968554,-0.25788432,-0.59990126,0.9545804,-0.35920778,-0.57470024,-0.6252728,-0.3935881,-0.28840476,-0.74129874,-0.5910487,-1.0213026,-0.8519367,-0.5936992,-1.1880509,-0.81255555,-0.9531444,-1.1138191,-1.1030076,-1.2582259,-0.6616386,-0.4838721,-0.94582033,-0.93484235,-0.13545002,0.38930306,-0.15983352
13,2.326388,-0.035074294,1.6680692,0.9551245,0.4305669,-0.23747177,0.5471522,-1.6234643,0.10276277,0.82765085,-1.0012676,1.4549106,-0.84935707,-0.017704444,1.2963084,-1.5571434,-0.74739265,0.6612278,-0.4419998,-1.4764991,-0.09546296,-0.81665933,-2.1555057,0.20660128,-0.96922183,-1.2023755,-1.0512395,-1.7371402,-1.3084154,-0.78866804,-2.283775,-0.85239035,-2.0666497,-1.6068453,-1.7917521,-0.713071,-1.6935338,-1.1453948,-1.2739817,0.37900212,0.5063114,-0.42686203,0.26656142,0.35026366,0.9367812,-0.6117628,2.404652,0.69328856,-0.12992342,1.3198204,1.0374618,0.37889376,0.69273025,-0.44060487,2.0107265,0.14520374,-0.8513495,-0.6094696,0.23467728,-0.88909876,-0.18116936,0.04576959,-1.1256057,-0.5077503,-0.4639928,-0.98651457,-0.277878,-1.0478439,-0.6683642,-0.34726423,-1.135291,-0.75374967,-0.96087885,-0.9486579,-0.23068744,-0.05960392,0.8619852,0.55760926
14,2.2530797,0.27386898,1.2337874,0.30027422,0.67346656,-0.0974202,0.04265257,-1.68021,-0.48821068,1.3352658,-1.1642652,1.0366539,-0.8895123,0.39218363,0.8215768,-1.2392032,-0.45374283,0.22071914,-0.9498448,-1.1178113,-0.77993107,-0.33743623,-1.5000323,-0.58243203,-0.6985606,-1.8511665,-0.20952381,-1.2457161,-1.0966383,-1.2112707,-1.7717983,-1.2078432,-2.3927827,-1.8620732,-1.9005196,-1.0426084,-1.1972198,-1.875512,-1.969385,1.0869219,-0.22282088,-0.45866385,0.29457083,0.40670165,-0.2540511,0.11905386,0.68076545,0.71396136,0.5715905,0.0023826098,0.5324373,-0.31527865,0.10777879,-0.632956,0.22361778,-0.052671153,-0.78630483,-0.5077659,-0.6269978,-0.89566517,-0.4583081,-0.47427768,-1.0180362,-0.9241239,-0.31816196,-1.0819409,-0.6188557,-0.9025198,-1.4871736,-1.2799358,-0.94412714,-0.78559774,-0.8421343,-0.8593678,-0.98977405,-0.9664683,-0.83360314,-0.96279585
15,0.48827884,0.52804565,1.426127,0.3382364,0.748057,0.60988605,0.5303877,-0.92224884,-0.34429523,0.88727516,-0.19602053,1.0590669,-0.63889766,0.41828793,0.61070496,-0.86548305,-0.3811206,0.23295851,-0.5193685,-0.8391695,-0.46293673,-0.18230738,-1.3203257,-0.47968966,-0.4344687,-1.7644988,-0.58268607,-1.4362667,-0.91884756,-1.1723621,-1.4025836,-1.1200058,-1.7218397,-1.5465012,-1.6677173,-1.0738032,-1.5722233,-1.8038371,-1.5437403,1.4850694,-0.74502933,0.027808512,0.22128057,0.27161762,-0.36378857,-0.6386817,1.7678899,0.26541975,0.45675188,0.66571796,-0.25010568,-0.058885887,-0.48495728,-1.0165145,0.9406736,-0.422517,-0.94973516,-0.62979877,-0.24052848,-0.73285455,-0.90854084,-0.43855846,-1.1027336,-1.170095,-0.14662081,-1.2284305,-0.57848096,-0.9907578,-1.0151039,-1.0860054,-1.0227243,-0.77595824,-0.6152546,-1.1940705,-1.0952364,-0.8026398,-0.52856255,-0.9663547
16,0.6650802,-0.035967268,-0.05835605,-0.12996733,0.55210775,-1.1463537,-0.07189395,-0.9531596,-1.9459083,0.5592072,-0.963096,0.013168839,-0.6407593,-1.2331185,0.18697914,-1.3182783,-0.63548523,-0.38150293,-1.2843345,-1.1138576,-0.98848593,-0.88888717,-1.5535961,-0.89880407,-1.0392299,-0.5414439,0.42381892,0.329366,-0.2570171,-1.0625209,-1.2793248,-0.83373636,-0.15706372,0.29744768,1.7466815,1.130008,-0.09709985,-0.57833576,-0.99141765,0.089280166,-0.43348655,-0.6012802,1.623618,-0.46756056,2.3451204,-0.8252076,-0.057635408,0.45750925,-0.054139335,0.6795412,-0.042436946,-0.7987482,0.6826836,-0.56533504,1.185287,-0.14283542,-0.38129473,-0.18377727,-0.32446122,-0.47113538,-0.3723592,-0.0028046714,-0.40874088,-0.025603699,0.45962515,0.6139945,0.66163576,0.737769,0.32422358,0.2703096,-0.48137683,0.5747391,0.6118033,2.7910686,1.680733,0.27854985,-0.68965185,-0.54478866
17,0.66981834,-0.3481666,-0.22588234,0.37964335,0.39409685,-0.6961504,0.21112984,-1.2310561,-1.4558204,1.4947438,-1.1039203,0.2656686,-0.21111263,-0.75066084,0.47404864,-0.9431077,-1.5287097,-0.058883876,-1.2019993,-1.062282,-1.3712187,-0.42538342,-1.5527859,-0.24082798,-0.22825187,-1.0931114,-0.50232995,-0.25952908,-1.7279347,-0.32945278,-0.071250714,0.2614207,-0.34095815,-0.30374113,0.8999548,2.00032,1.8962159,0.97198504,-0.68348897,-0.20363675,-0.40580213,-1.2685899,0.97909755,-1.0113537,1.107233,-0.3581466,2.0932612,2.790605,-0.26724094,1.3469362,-0.03521489,-0.35093173,1.8987029,0.07166015,0.7290263,0.46153966,-0.70728874,0.29229963,-0.030874169,-0.43871084,-0.44831863,-0.23781213,-0.37979662,0.3559997,1.0461736,0.22698113,-0.7421515,0.17971551,0.039809037,0.600144,1.0478104,0.6262789,0.8325209,1.4271964,2.4817946,2.6843348,1.1063612,-0.22236884
18,0.30174986,-0.334152,0.19048928,0.022562984,0.39160657,-0.7521894,-0.092759006,-2.0930705,-0.7660622,0.7275953,-1.4234458,0.52148706,-0.64694333,-1.1635047,0.8197521,-1.7551695,-0.91954815,-0.17591791,-1.209725,-1.4970381,-0.81223696,-1.0517478,-1.8063089,-1.0953758,-1.5275354,-1.8682861,-1.4477102,-2.0755582,-1.5052165,-0.19183493,-0.81451726,0.5600896,-0.39641407,-0.017322501,-0.09382982,1.433026,0.6030025,0.6407584,0.55405396,0.3435483,-0.23816936,-0.90253294,0.8153096,0.42460188,0.81858605,-0.043000843,2.1806283,0.6872406,0.7341462,0.8315827,-0.14108571,-0.15373822,0.693097,-0.04784356,0.9350394,-0.31954324,0.08962568,-0.31458142,0.025038917,-0.571119,-0.48439798,-0.6002496,-0.56250864,-0.58405,0.076210864,-0.5854583,-0.17805842,-0.53734356,-0.67077786,0.555154,2.2953343,2.2678797,1.5548328,1.85912,2.046827,1.6463829,1.9069518,0.75020635
19,0.9520194,-0.33740962,0.22702661,-0.12915394,0.21784487,-0.8674268,-0.3071141,-2.3778906,-1.4969306,0.2774745,-1.0207342,0.37979877,-0.38638648,-1.6114382,0.47901976,-1.8061223,-1.584088,-0.3759673,-0.7802147,-2.0613549,-0.9660975,-1.0787352,-2.2959354,-1.37588,-1.1305255,-2.521785,-1.5690264,-1.9515964,-2.0426533,-1.412112,-1.5191967,-1.4181415,-0.121238075,-0.4399918,0.99206835,0.697787,0.20410778,0.51851946,0.63101023,0.661525,0.12322116,-0.7340446,1.3234357,0.6020668,0.7335833,0.56338376,1.4328738,0.6092416,-0.40405044,1.0784278,0.28306788,-0.66698694,1.0930206,-0.37876654,0.45190316,0.3383719,-0.19663484,-0.253981,-0.37004435,-0.28224865,-0.3817089,-0.21614684,-1.059642,-0.89783347,-0.81817687,-1.0702115,-0.53102946,-0.69292694,-0.35061342,0.49535492,-0.069788836,2.129139,2.0953794,2.5846202,1.4154798,1.5727987,1.357684,1.7956021
20,2.3389568,0.28882778,1.597805,0.98108256,0.25859678,0.45760304,-0.22649837,-1.1966127,-0.7855072,-0.33656392,0.4085277,0.254265,-1.5226166,-0.023275096,0.02134275,-0.92839855,-1.358439,-0.5374017,-0.09958956,-1.8008196,-0.91496676,-0.47208548,-1.9539117,-0.46745628,-1.2555948,-1.6882683,-1.3656156,-1.1654677,-1.6949284,-1.2016376,-1.758559,-1.2662759,-1.8311723,-2.334849,-2.5251272,-1.3537952,-1.958254,-1.9298162,-2.4899333,0.32786477,-0.5353281,-0.13318227,-0.24032259,-0.24510963,-0.55910176,-0.6561259,-0.21408007,-0.7042571,-0.6986739,0.25614244,0.53401756,-0.18285999,-0.48794577,-0.054977976,-0.14492512,-0.42112517,-0.11680202,-1.0749292,0.20312886,-0.45247617,-1.2309259,-0.35032797,-1.1758847,-0.88674134,-0.92052066,-0.81116295,-0.8373013,-1.2306937,-1.172257,-0.97477406,-0.7078832,-1.0157818,-0.64826447,-0.7641964,-0.7953337,-1.0423992,-1.4045044,-0.7233191
21,2.0915542,0.39686492,1.6664222,1.1109904,0.6581346,0.9888648,0.13425237,-0.7574852,-0.9887779,0.36733565,0.33357203,0.08938137,-0.57139754,0.38674647,0.14555569,-0.20707405,-0.5867357,0.030307436,0.15000768,-1.4713867,-0.4328219,0.12677833,-1.5900322,-0.12897453,-1.0018094,-1.2414583,-1.2342119,-1.4703918,-1.2901671,-0.80593365,-1.6654875,-1.2434412,-1.5944904,-2.0224764,-1.2441485,-1.1846545,-1.7830786,-1.7163715,-2.262309,0.54561883,0.03820606,-0.19749278,-0.38926578,-0.32359686,-1.0918941,-0.74405026,-0.4610289,-1.350852,-0.84505725,-0.19621834,-0.5121869,-0.3953966,-0.7999185,-0.65572804,-0.23657341,-0.4881324,-0.9252688,-1.0325625,0.6166271,-0.6132014,-1.2231599,-0.38609874,-0.7900396,-0.7769373,-0.8110819,-0.6285179,-0.8943354,-1.13825,-1.2441683,-1.115858,-1.1663345,-0.95356923,-1.0525122,-1.0694261,-1.0828377,-1.0742782,-1.5533268,-1.0940474
22,3.1741276,0.08582589,1.9428492,1.0617303,0.41980186,0.5243469,-0.21306625,-1.5685781,-0.74123687,0.40901285,0.46785307,0.049712423,-0.7447275,-0.39424303,0.34435385,-0.88417476,-2.242084,0.20486376,0.030357363,-1.9167968,-0.9041609,-0.7991324,-1.9769297,-0.44953275,-0.80880356,-1.2196692,-0.7283285,-1.8103735,-0.604753,-1.4690844,-2.617752,-1.0649312,-1.4906188,-1.8938959,-1.4787424,-0.61202794,-1.970477,-2.610333,-2.6818438,1.2484399,-0.018741537,-0.35082304,-0.25201786,0.09744637,-1.5663114,-0.24373844,0.03161958,0.45274985,-0.30835572,-1.3271645,0.037686285,-0.822203,-1.0686728,-0.18526562,0.47163683,-0.32578394,-0.7381615,-0.69982564,0.15808228,-0.5798142,-1.4255213,-0.44089162,-1.2780471,-0.9109917,-0.94756806,-0.94471073,-0.81344354,-1.2074703,-1.0034779,-1.2181444,-1.3227895,-1.2306973,-0.92928475,-1.2977638,-1.3963947,-0.888657,-0.9635873,-0.9481343
23,2.2271414,0.5410178,1.8069679,0.8786942,0.6765203,1.1818215,-0.057447277,-1.4724365,-0.7249715,0.13797878,0.10758128,0.48725846,-0.8987591,-0.19443081,0.9357393,-0.1773562,-1.309719,-0.035040278,0.096753985,-1.6965665,-0.81411606,-0.21663983,-1.499003,-0.43780977,-0.7955937,-1.6168957,-1.8862461,-1.1456342,-0.7896707,-0.91279477,-1.4976987,-1.0492158,-1.9221087,-2.1528006,-1.8748018,-1.3180826,-1.5271897,-1.3956504,-2.2608461,1.4688853,-0.05806787,0.48617336,-0.70503455,-0.368679,-1.8102976,-0.34089053,1.386286,-0.6840138,0.38239238,-0.9677931,-0.4892269,-0.84971607,-0.6898623,0.060769424,-0.0932527,-0.2601641,-0.6184708,-0.49635175,0.5333992,-0.5255525,-1.1673082,-0.63141936,-1.3320076,-0.9064579,-0.98520666,-1.0195887,-1.0590421,-0.80553985,-1.366023,-0.9436852,-0.7371922,-0.98683655,-0.92546284,-1.1497767,-1.1339879,-1.1430962,-0.94866234,-0.8143412
24,1.9566317,0.5635186,1.7573372,1.0398148,0.4209445,0.7836024,0.0997752,-0.64381146,0.11103864,0.19235407,0.12866002,0.47913858,-1.0609752,0.18625203,0.6608941,-0.60054433,-0.7736659,-0.27223408,0.07860343,-0.998436,-0.43693677,-0.2660693,-1.8195654,-0.32766965,-0.87058663,-1.1043707,-0.53857756,-0.76353496,-0.8676316,-1.2785332,-1.1651276,-1.4175055,-1.5439949,-1.9067543,-1.6433357,-1.1826569,-2.0148542,-1.2800694,-2.5480068,1.3899145,-0.259797,0.06759989,-0.4439307,0.0002558047,-1.0992758,-0.22029763,0.9250792,-0.0779627,0.097195014,0.30611378,-0.10000888,0.06929677,-0.4974361,-0.89836633,0.3844078,-0.23665152,-0.37122557,-1.0221038,0.12177772,-0.6721911,-0.91968286,-0.25579253,-0.94388217,-0.95999914,-0.5541246,-1.0098606,-0.9824113,-0.9308026,-0.735767,-0.9686899,-0.78304,-1.0063101,-0.767588,-0.9664801,-1.0305576,-0.62469137,-0.96919024,-0.6818988
25,2.1281073,-0.062146,1.2056165,0.63104737,0.007778507,-0.997466,-0.16979234,-2.6328208,-1.0257084,0.100915186,-1.4792683,0.5981204,-1.334159,-1.1618904,0.8406904,-2.5295734,-1.1309843,0.2423736,-0.85698897,-2.0149477,-0.883088,-2.709011,-1.7592375,-1.4309114,-1.1826718,-2.0357134,-1.9599695,-1.4383729,-1.4591845,-1.6346742,-2.2932568,-1.9284416,-1.781982,-2.2611578,-0.37876874,-0.4556846,-1.7156235,-1.9904413,-1.9671268,0.5624229,0.1406038,-0.6105575,0.534295,0.31180027,-0.9702428,-0.23658505,0.7505133,-0.8778053,-0.18605232,1.068941,0.58139056,-0.1497119,0.2617904,-0.41165203,1.0997599,0.40678787,-0.45142487,-0.7086221,-0.8102128,-0.34056687,-0.98551023,-0.68386817,-0.39500132,-0.8658555,-0.9733797,-0.95805675,-1.0929797,-0.7166259,-1.1049947,-0.9422434,-1.1409696,-0.79921615,-0.1756016,0.9886633,2.2728486,0.40747476,0.20947267,-0.56343806
