,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
260,-1.7977186,1.5650109,1.554689,1.9645019,1.3011595,1.3988205,1.2891407,0.8422996,1.711015,1.5088834,0.5869648,2.3127196,-0.11013387,0.5797246,0.96379066,1.0767323,0.8860308,1.3799818,0.52937436,1.1419898,-0.47470343,0.44101998,-0.21065052,0.5204352,-0.87469006,1.1412178,-0.5096642,0.4749378,0.055641677,-0.30930427,0.09728732,-0.040108744,-0.52614963,0.14611356,-0.16734596,-0.5568055,-0.7435859,-0.71051496,-1.1983491,0.23882408,-1.3077159,0.55785835,-2.2239761,-0.36589256,-2.1984751,-0.25603947,-1.2340075,1.2972212,-1.7461324,-1.4002004,-0.40862647,-0.7464025,-0.49502492,0.3236968,-1.4219081,-0.35443833,-1.2600867,-0.39091036,-1.0114266,-1.0173743,-0.9372045,-0.9343636,-0.23073317,-0.769943,-0.084492095,-0.8889177,-0.18911947,-0.9988961,-1.1886196,-1.196644,-1.9006443,-0.9972294,-0.5598682,-1.2817332,-1.1601634,-1.2425752,-0.4160613,-0.72426337,0.25325957,-1.5621153,1.7544506,1.7544506,1.7544506,1.7544506,1.7544506,-1.3841784,-1.5016198,-1.0292766,-1.0997062,-1.132313,-1.0073663,-0.7380156,-0.99330556,-0.37569228,-0.26466286,-0.27601448,-0.059449777,-0.5611019,-0.9549827,-0.8203353,-1.1034254,-0.62998706,-0.49526608,-0.26570427,0.23441118,-0.21334076,-0.028840333,-0.20032474,-0.16540258,-0.53654003,-0.036782302,-0.49476796,-0.43842676,-0.47057724,-0.8735308,-0.30582282,-0.30582282,-0.30582282,-0.30582282,-0.30582282,-0.68842113,-0.68842113,-0.68842113,-0.68842113,-0.68842113,1.2153734,-0.6620365,0.103613935,-1.0540612,-1.2909074,-0.2954851,0.08014805,-0.4888486,-0.42477632,-0.56025773,-0.84107417,-0.82896084,-0.76129013,-0.94751775,-0.9101786,-1.1267978,-1.0829884,-1.178478,-1.2146589,-1.2910255,-1.272215,-0.957543,-1.0448275,-1.2134185,-1.2805393,-1.0591353,-1.3263688,-1.3223653,-1.3567085,-1.162144,-1.4861141,-1.4861141,-1.4861141,-1.4861141,-1.4861141
261,-1.4808809,1.5282344,0.9078085,1.9052187,0.89986706,0.92085,0.9370566,0.9825289,1.5491675,1.8493794,0.7062345,1.3438696,-0.30022037,0.5155894,0.58076197,1.2555377,0.6818584,0.8201817,0.7630677,0.95427,-0.7569324,0.60675377,-1.4580982,0.42112842,-0.44195196,1.4644594,0.2576315,-0.8039019,0.42568842,-0.3164741,-0.27146956,-0.024958268,-1.1204615,0.15809026,-0.124501176,0.037172385,-1.4138752,-0.9980726,-1.3118547,0.01704154,-1.2204566,-0.079603665,-1.5229323,0.74837124,-0.65952206,-0.22075129,-1.9139036,-1.2504624,-1.6632711,-0.95353866,-0.44987106,-0.39571083,-1.9588863,-0.27264002,0.076462835,-0.02334367,-0.9832028,-0.46594486,-0.9361848,-0.8216572,-0.38927314,-0.816562,-0.489117,-0.37242007,0.437545,-0.97592854,-0.25992802,-0.42831248,-1.2343215,-0.80990136,-0.6240741,-0.4824137,-0.64156526,-1.3192827,-0.8101737,-1.2473236,-0.056074046,-1.4852643,-0.69787884,-1.6582823,1.4482594,1.4482594,1.4482594,1.4482594,1.4482594,-1.0207857,-0.81300527,-0.8758678,-0.81216097,-0.942611,-1.1295445,-0.9301045,-1.0585151,-0.63739514,-0.01697328,0.16491188,-0.06725084,-0.47714654,-1.22019,-1.107709,-0.97935987,-0.3250271,-0.07812453,-0.11957912,0.5494473,0.020238169,0.22122197,-0.4909628,-0.78735983,-0.9184259,-0.1654446,0.21079239,-0.5962145,-0.454014,-0.76217,-0.34988403,-0.34988403,-0.34988403,-0.34988403,-0.34988403,-1.0139407,-1.0139407,-1.0139407,-1.0139407,-1.0139407,0.3889967,-0.075055055,0.3249264,-0.7616626,-1.0910794,-0.91405463,-0.6759945,-0.7833801,-0.6924572,-0.5283138,-0.62792814,-0.9963951,-0.47994685,-0.64255774,-0.7013982,-0.57938194,-0.7190888,-0.7949731,-0.75150436,-0.9264691,-1.1531063,-1.1226072,-1.0616336,-1.0189532,-1.0275271,-0.8159655,-0.94132596,-1.2932279,-1.326236,-1.3502518,-1.3221303,-1.3221303,-1.3221303,-1.3221303,-1.3221303
262,-1.7721841,1.0481434,1.5237921,1.347262,1.0807117,1.4890716,1.3373351,0.8900451,0.73084825,2.0190513,1.2594142,1.3881029,-0.2905089,0.7009249,1.0768551,1.3588644,0.49852735,1.3761072,0.9242118,0.82437396,-0.49953803,0.64634454,-0.50179213,0.9467194,-0.27388963,0.78079844,-0.21366473,-0.43101123,0.5717033,-0.049965512,0.55488545,-0.19323726,-0.63013035,-0.38693315,-0.54503924,0.45702216,-0.11992377,0.07858039,-1.5219681,0.12336172,-0.77349365,0.5562204,-1.6975001,0.24638636,-2.1799014,0.3130486,-1.886026,0.34993377,-0.36718675,-0.2121812,-0.8498635,-1.2483443,-1.3190839,-0.48221853,-0.3530028,-1.0370212,0.1489547,-1.0173799,-1.7752758,-1.1783469,0.13422866,-0.87177294,-0.16250017,-1.2912346,-0.6517464,-1.0275682,-0.37426755,-0.66783154,-1.5092627,-0.8946037,-0.7019258,-1.1218528,-0.6270852,-1.278857,-1.2465172,-1.2315378,0.28696513,-1.3792264,-0.5053689,-0.6313356,1.7636708,1.7636708,1.7636708,1.7636708,1.7636708,-0.97363156,-1.1048182,-0.7084231,-1.1292144,-1.219726,-0.93387127,-0.42565927,-0.7117491,-0.72739553,-0.15797754,0.1309406,-0.094976276,-0.6313881,-1.0985272,-0.7512933,-0.70419174,-0.59273875,-0.4191806,-0.36030978,0.15336138,-0.26979852,0.10295393,-0.3806008,-0.25675893,-0.5924578,-0.40748647,-0.22351104,-0.45236102,-0.015592929,-0.58157027,0.0832881,0.0832881,0.0832881,0.0832881,0.0832881,0.08405419,0.08405419,0.08405419,0.08405419,0.08405419,1.6313852,-0.11986258,-0.26342517,-0.9339947,-0.89794415,-0.6227804,-0.21976571,-0.93078434,-0.6333821,-0.63923913,-0.8284475,-0.9143228,-0.74598694,-0.8531027,-1.0789917,-1.0759077,-1.1865711,-1.1628419,-1.0728797,-0.9208848,-1.2201546,-1.3972054,-1.462426,-1.4220093,-1.3332992,-0.9982678,-0.8672775,-1.0884513,-1.1150882,-1.0872105,-0.99604595,-0.99604595,-0.99604595,-0.99604595,-0.99604595
263,-1.440537,1.617999,1.5364889,1.8540652,0.8045772,1.1941322,1.0590461,0.49781474,1.289411,2.4614065,1.2576241,1.5868756,-0.3652673,0.9356809,0.54125774,0.91517526,0.02062265,1.5914901,0.33019727,0.9399597,-0.6911598,0.58309996,-1.1245385,0.53094596,-1.0759447,0.7550573,-0.40409,-0.21675521,0.26144704,-0.3367547,0.09433915,-0.9329303,-0.7012295,-0.23151845,-0.3747764,-0.4268806,-1.300229,-0.7229432,-1.4051124,-0.003543338,-0.94081676,0.3171725,-2.0018613,-0.5307928,-0.69892323,0.6843519,-0.7460284,1.4197376,-1.4227676,-0.92528415,-0.54377913,-0.09698442,-0.5182667,0.118845396,-0.96258277,-0.08637762,-0.06920041,-0.9007973,-1.404682,-0.84204453,-0.32155153,-0.968927,0.014354202,-0.89506865,-0.6457152,-0.89987284,-1.1966399,-1.0041562,-1.4868957,-0.8695893,-1.8013211,-0.94165266,-1.2878592,-1.3096561,-1.1123178,-0.6426355,-0.3683742,-0.9595476,0.20904693,-1.1208318,1.3199805,1.3199805,1.3199805,1.3199805,1.3199805,-1.3061038,-1.0815041,-0.6140909,-0.65305394,-0.7970499,-0.89140505,-0.81422484,-1.694734,-1.2347277,-0.5699674,-0.06982262,-0.11791774,-0.54375863,-0.92694175,-0.75614554,-0.9812125,-0.84960824,-0.41516435,-0.33479312,0.3474876,-0.04397769,0.39091626,-0.4091297,-0.25451887,-0.6856889,-0.26345214,-0.37180293,-0.6987627,-0.375703,-0.6169812,0.1288111,0.1288111,0.1288111,0.1288111,0.1288111,-0.21780711,-0.21780711,-0.21780711,-0.21780711,-0.21780711,1.0927747,-0.787614,-0.26747987,-0.7065273,-0.3831907,-0.0365725,-0.35167807,-0.88163453,-0.641225,-0.6543016,-0.4885925,-0.6537732,-0.66190445,-1.1378791,-1.0277714,-1.0165918,-1.1226556,-1.2233754,-1.1886456,-1.0319198,-1.2391348,-1.0350528,-1.3765625,-1.3908123,-1.347869,-1.1530777,-1.125884,-1.4119036,-1.4288213,-1.1209073,-1.4713832,-1.4713832,-1.4713832,-1.4713832,-1.4713832
264,-1.4195035,1.4406238,1.3707174,1.8176183,0.59279585,0.8507452,0.63402694,1.24014,1.3630403,0.4733536,0.6693609,1.3563476,-0.3033147,1.5344454,0.36783513,1.5033773,0.1126417,1.0304898,0.23517787,0.23933886,-0.41047004,-0.41020125,-0.46527314,0.4801663,-0.2520077,0.8832273,-0.6520783,-0.738806,0.8354855,-0.49330595,-0.02255674,-0.629838,0.055370305,-0.10516155,0.51162505,0.23794325,0.115236886,0.124300525,-0.7452242,0.99017644,-0.4044553,0.8484009,-1.5362941,-0.8945905,-0.07763633,0.24013798,-0.27898714,-0.5221355,-0.77104497,-0.012494704,-0.7560197,-0.44013688,-0.4510811,-0.8593687,0.9068759,-0.15409347,0.1990443,0.078898765,-0.09463709,-0.5793293,-1.207688,-0.73739904,0.07804093,-0.5171559,-0.17650957,-0.99097896,-0.5257505,-0.97586894,-1.2298024,-0.79367286,-1.2479602,-0.7303169,-1.1888657,-0.8912662,-1.4493028,-0.62209374,-0.5584466,-0.20763329,0.76562923,0.10194221,1.3504199,1.3504199,1.3504199,1.3504199,1.3504199,-1.3686569,-1.2786734,-0.8587286,-0.65020454,-0.4812471,-0.6420117,-0.44494367,-0.4946185,0.030639278,-0.36308435,-0.52055776,-0.52125424,-1.291348,-1.0566218,-0.9108806,-0.47364432,-0.18184234,-0.035484854,-0.12671374,0.42063236,0.0773554,-0.07245796,-0.5304596,-0.18904588,-0.27556378,0.5424208,0.43631318,0.1057395,0.612672,0.029094333,0.4738526,0.4738526,0.4738526,0.4738526,0.4738526,0.1790701,0.1790701,0.1790701,0.1790701,0.1790701,1.6506481,-0.6414558,-0.30533242,-0.5377443,-0.40600282,-0.4942932,-0.46325418,-0.7320669,-0.565918,-0.75776374,-0.7842284,-0.9088956,-0.8571362,-0.6748633,-0.90916395,-0.8455251,-0.81436425,-0.86009914,-1.1788324,-1.0227437,-1.1205657,-0.97813267,-1.20452,-1.2670258,-1.175567,-0.74989384,-0.6127699,-0.57666993,-0.59188265,-0.6138557,-0.68217045,-0.68217045,-0.68217045,-0.68217045,-0.68217045
265,-1.5798858,1.5874417,0.7562141,2.3071787,1.4434482,0.9423076,0.033830754,1.1745543,1.4079258,0.59405017,0.7418372,0.84215117,-0.03063652,0.8843889,0.28041574,1.1267934,0.70582306,0.4914298,0.8203187,0.14232673,-0.0163584,-0.7885465,-0.20591813,0.38840607,-0.7174832,1.0658096,-0.22076644,-0.60379684,0.57848275,0.26412153,0.6507579,-0.87498856,-0.27087963,-0.19051759,0.5676702,0.30363098,-0.12620088,-0.7291212,0.24303594,1.4888595,-1.4789052,0.3171516,-1.3300933,-0.3692148,-0.42232367,-0.6060828,0.16883929,-0.49718887,-0.758297,0.1665276,-0.7682958,-0.08350619,-0.64221567,-0.8723585,-0.015692499,-0.19143613,-0.54745215,0.018840687,-1.2026994,-0.038645376,-1.4867525,-0.85549587,-0.49282175,-0.96417254,0.22082865,-0.61101407,-0.27090403,-0.5059899,-0.9711303,-0.8029928,-1.2053846,-0.6222296,-1.4809898,-1.0366186,-1.1349629,-0.9844062,-1.2555047,-0.2109399,0.678952,1.1935694,1.5164926,1.5164926,1.5164926,1.5164926,1.5164926,-1.3800652,-1.153947,-1.5687916,-1.0841495,-0.4968613,-0.4622201,-0.75321805,-0.50565076,-0.10809379,-0.048470087,-0.13165753,-0.19619384,-0.93866163,-0.90569216,-0.87207174,-0.8316572,-0.22829899,-0.19113769,-0.014623857,0.35508585,0.4964152,0.33795333,-0.2216082,-0.15746261,-0.6203082,0.16673736,0.19281681,-0.2570383,-0.30978328,0.005483502,1.0563941,1.0563941,1.0563941,1.0563941,1.0563941,-0.8786267,-0.8786267,-0.8786267,-0.8786267,-0.8786267,1.2071353,-1.2911477,-0.007174521,-0.30298588,-0.76995856,-0.3308404,-0.812979,-0.75384986,-0.29657438,-0.7967277,-0.45226228,-0.68590873,-0.8742425,-0.7610417,-0.9279775,-0.9186432,-0.8586128,-0.9523593,-0.95711666,-1.1449163,-1.3012697,-1.248417,-1.1612198,-0.9471288,-0.9586139,-0.71832156,-0.8843172,-1.0580178,-0.98970413,-0.6563118,-0.24117228,-0.24117228,-0.24117228,-0.24117228,-0.24117228
266,-1.3882233,1.1227876,1.0845621,1.8665587,0.44212297,0.36119628,0.7822388,0.47529638,1.8941507,0.29600948,1.0969702,0.9937681,-0.13494347,0.4666812,1.6171293,1.8055612,0.4977035,0.4931723,0.9769643,0.9967078,0.5414601,-0.33331767,0.019034212,0.12061396,-0.36624846,0.2675944,-0.10719156,-1.037992,0.97823966,-0.25960398,0.56425923,-0.8925788,0.023938518,-0.65937275,0.75459176,-0.39729404,-0.20812565,-0.15594997,0.45036554,0.62929136,-0.3649921,0.7712121,-0.93436676,-1.107121,-0.42217466,0.5687761,-0.43330592,1.8499233,-0.9515518,0.39880285,-0.21642725,0.15555494,0.44093567,-0.9007699,0.9192573,-0.90699387,0.66316396,-0.14242648,-0.909288,-0.42775875,-0.1920949,-0.5856542,-0.5764881,-1.0119852,0.8226384,-0.9509664,-0.9987208,-1.1555434,-1.6420808,-0.69609797,-1.3534725,-1.0058029,-1.1005015,-0.9016392,-1.5711099,-1.1262449,-0.6757023,0.08233083,0.6565181,0.55839944,1.3666728,1.3666728,1.3666728,1.3666728,1.3666728,-1.0759865,-0.9226803,-0.69643337,-0.26697955,-0.44840983,-0.37743226,0.104960494,-0.3882081,0.118456535,-0.125861,0.17170936,0.14325689,-0.78021115,-1.2306726,-1.0211916,-0.74989617,-0.7326717,-0.8211223,-0.921655,-0.10255065,0.110575005,0.20398745,-0.14340125,0.010899331,-0.38054812,0.2071624,0.084962346,-0.5110162,0.03360911,0.21874903,0.8831071,0.8831071,0.8831071,0.8831071,0.8831071,0.0026264323,0.0026264323,0.0026264323,0.0026264323,0.0026264323,1.153268,-0.8350632,-0.39437073,0.652501,-0.33965734,-0.61865216,0.04216283,-0.8918493,-0.2367136,-0.18708944,-0.34013912,-0.6174475,-0.6302182,-0.3281046,-0.44621307,-0.8212307,-0.9871487,-1.299488,-1.0810871,-1.0275437,-1.1105777,-0.9625242,-1.1467634,-1.069763,-1.2481979,-1.2277949,-1.2550398,-1.1974332,-0.9611941,-0.6305295,-0.25103793,-0.25103793,-0.25103793,-0.25103793,-0.25103793
267,-1.635927,1.5609323,0.7204796,1.4372431,1.2805774,0.86136764,0.9443003,1.0518777,0.83002275,0.53907424,1.6907091,1.2984294,-0.14665069,0.36452493,1.0505459,1.9110619,0.3322375,-0.5953215,0.41735798,1.1624438,0.35888034,-0.55003715,-0.8592741,0.45763838,-0.06859158,0.7991284,-0.15200473,-1.1365091,1.4458305,0.41355458,0.6934036,-1.3036946,0.090043895,-0.48196006,1.5424076,-0.29908767,-0.8284167,-1.2947234,0.63282067,1.2483679,-0.012429844,0.91451967,-0.9771689,-1.5169934,-0.87923956,0.73181206,0.006396881,0.14780259,-0.71409756,0.21945685,-0.37734348,-0.5732127,-0.36018708,-0.9126784,1.0914377,-0.7218621,-0.31681448,-0.74796796,-0.9399607,-0.31974006,0.2969525,-1.1783863,-0.5145295,-1.0741647,1.3746169,-1.1789389,-0.94026667,-1.1375588,-0.7156019,-0.56359494,-1.1077298,-0.9275572,-0.99025255,-0.6173907,-1.1607203,-1.2638737,-1.2458605,-0.6593237,-0.63181716,-0.028393265,1.5980375,1.5980375,1.5980375,1.5980375,1.5980375,-1.2323874,-0.6506533,-0.76659507,-0.92248017,-0.77059066,-0.7057841,-0.1171332,-0.241844,-0.91635704,-1.1316841,-0.21119995,0.054354254,-0.7227793,-1.2776216,-0.9202579,-0.25437176,0.09124652,-0.3749385,-0.7283628,0.37301156,0.71124166,0.64376247,-0.4537444,-0.274591,-0.60317314,0.45867333,0.16891243,-0.9684919,-0.79623204,-0.12512647,0.93302715,0.93302715,0.93302715,0.93302715,0.93302715,0.79316384,0.79316384,0.79316384,0.79316384,0.79316384,1.6595286,-1.0455985,-0.38656256,0.67190945,0.3580831,-0.3422443,-0.48866764,-1.0264924,-0.74986416,-0.6504469,-0.44346732,-0.73807937,-0.8578565,-0.7014941,-0.92466617,-1.1107839,-1.097938,-0.9926213,-0.8118322,-0.7888077,-1.0645596,-1.133013,-1.251504,-1.0526783,-1.3700085,-1.2386956,-1.1220554,-0.79377806,-0.85409087,-0.9071164,-0.61367494,-0.61367494,-0.61367494,-0.61367494,-0.61367494
268,0.58835095,0.4613733,-0.5417545,0.23844157,0.48576605,-1.3565524,0.2785812,1.0540366,0.48580986,-0.70206374,0.72924715,0.5348704,-0.1384151,0.6803065,-0.8622828,0.82173496,-0.06151556,-0.45395592,-0.22293088,0.39704806,-0.7090077,-0.05231052,-1.4763265,-0.51321447,-0.1967827,0.2666649,0.8697924,0.41019884,0.8637203,0.5015821,0.48826393,-0.22573535,-0.32235792,-0.32932967,-0.48410597,0.778842,-0.029923497,-0.59390867,-0.9376411,-0.15347107,1.7882141,0.9313513,0.18867667,0.89236295,0.055155955,1.4246542,0.07672254,-1.0028797,0.25551963,0.7361709,0.033298433,-0.8274449,-0.9751837,-0.7262366,1.2103739,-0.47669518,0.5157607,-0.49309623,-0.49478838,-0.5353133,0.65583754,-0.76812506,1.0416702,-0.7572164,0.24455366,0.14885722,-0.44992656,0.56086683,-0.10893947,0.1744806,-1.0592995,-0.7189572,-0.34845716,-0.59598684,-0.3732242,-0.12437028,-0.59132683,-0.4703776,0.4280741,0.38555756,-0.58995676,-0.58995676,-0.58995676,-0.58995676,-0.58995676,-0.04928795,0.54004556,0.23185705,0.23014517,0.75278646,-0.7569341,-0.5627157,-0.1511099,-0.20153561,-0.7900004,-0.25409055,-0.30696627,-0.36860254,-0.47046047,-0.856356,-0.3233518,0.043569997,0.40138617,0.6129284,1.3157004,1.1795315,1.3012536,0.3737026,-0.2776571,-0.8042728,-1.1886026,-0.63294595,-0.6146378,-0.47262257,-0.53225374,-0.09905929,-0.09905929,-0.09905929,-0.09905929,-0.09905929,1.4806348,1.4806348,1.4806348,1.4806348,1.4806348,1.0725635,0.32806554,0.9137674,-0.8095491,0.47552568,-0.24695243,-0.16997053,0.03736378,-0.5046794,-0.53044254,-0.8209873,-0.75154585,-0.62572557,-0.4969338,-0.6708057,-0.6220343,-0.29978096,-0.091935106,0.35836884,0.48329917,0.18597218,0.06889693,-0.2431592,-0.18431863,-0.2913154,-0.4074735,-0.38544026,-0.4615015,-0.6926282,-0.9612538,-1.110782,-1.110782,-1.110782,-1.110782,-1.110782
269,0.4531347,0.111409955,0.31453088,0.9132759,0.59539557,-0.79151773,0.09285201,1.972058,1.0760704,0.14363511,0.85400844,0.95029783,0.20838097,1.0125036,-0.11353619,0.9803066,0.27676952,-0.09467997,0.30389854,0.3354722,-0.50704134,0.060967073,-0.7222658,0.20825452,-0.40291518,0.00023434655,0.08737919,0.14108872,0.4176821,0.25461388,0.012800488,-0.38591915,0.5574701,0.71221197,0.38564804,1.0268223,0.20824522,-0.039999865,-0.33338785,0.35460198,1.8051763,0.78378284,-0.63262147,0.5435105,-0.05633162,1.0678159,0.5084636,-1.4264503,-0.6419144,-0.69305176,0.05921592,-1.2729502,-1.1227717,-0.5207632,0.16088808,-0.9406983,-0.6377839,-0.5021955,-0.83954275,-1.0105989,0.4334017,-0.536385,0.34811747,-0.7320956,-0.009168839,-0.64206755,-0.8234031,-0.43149942,-0.35727882,-0.6159432,-0.73818666,-0.4904767,-1.1627792,0.11234236,0.61652637,1.0059409,0.25070646,0.4337944,-0.25241318,-0.8357398,-0.4028237,-0.4028237,-0.4028237,-0.4028237,-0.4028237,0.008547535,-0.060987025,-0.00631046,0.17713629,0.50087976,-0.7550167,-1.1557039,-0.49644533,-0.4593712,-0.7177995,-0.48765352,-0.536592,-0.6645857,-0.60021776,-0.63713574,-0.37410334,-0.20164609,-0.14976841,0.11058784,0.54647386,0.42560887,0.47027498,-0.043573137,0.2696457,0.30128974,0.2924938,0.53718793,0.3625801,0.21683207,-0.09361447,-0.20111027,-0.20111027,-0.20111027,-0.20111027,-0.20111027,1.3731933,1.3731933,1.3731933,1.3731933,1.3731933,1.0904045,-0.3676947,1.0237031,-0.4352268,0.5682489,-0.4085306,-0.43992987,-0.36447954,-0.8016673,-0.8998066,-1.0848639,-0.9845247,-0.8915135,-1.1124156,-0.8957144,-1.1219064,-0.8760315,-0.7687767,-0.43280795,-0.119485855,-0.30875093,-0.43404776,-0.7968489,-0.8251093,-0.8513123,-0.65129536,-0.15124285,0.0722572,0.12660693,-0.36175177,-0.95027196,-0.95027196,-0.95027196,-0.95027196,-0.95027196
270,-0.18927364,1.4168526,0.82253045,0.024753364,0.8560682,-0.21408617,0.63408595,0.10837127,0.2902411,0.63192576,1.1309646,0.81845695,0.9980689,0.28548512,-0.1593997,0.7275276,-0.2941074,0.08964827,0.40512815,-0.07935174,-0.6630537,0.072584525,-0.7162236,0.19599958,-0.3727359,0.46206465,-0.62281257,-0.02028938,-0.41549557,0.15848626,-0.48979247,-0.4619988,-0.06274035,-0.48055315,-0.22219294,-0.14469938,-1.2328975,-1.3918114,-1.3005941,-0.53680617,-0.8142891,1.9561886,-0.4161517,0.22288364,-0.25480443,2.527976,-0.26414943,0.93943244,-0.7371626,-1.257903,-0.63088256,-0.30871996,-0.39372143,-0.005868646,0.1809064,-0.19915408,0.8033421,-0.21872254,-0.9087376,-0.4810976,0.16399828,-0.022120157,0.4072696,-0.42071247,0.3352667,-0.18517023,-0.66834587,-1.0350211,-0.8905847,-1.2120457,-0.7830642,-1.3301126,-0.7573918,-0.87041605,-0.23262353,-1.1775969,-0.15973917,-0.73137695,0.20728888,-1.1806488,-0.003960837,-0.003960837,-0.003960837,-0.003960837,-0.003960837,-1.101013,-0.3296548,0.22956364,0.15529093,0.42672747,-0.2745816,-0.032718066,-0.7157048,-1.0859762,-0.9836607,-0.70795524,-0.77657825,-0.35013086,-0.48036695,-0.43498892,-0.17493239,-0.03475965,-0.14513144,0.1880861,0.19361183,0.06594537,0.05344835,-0.3290719,-0.098178074,-0.32774073,0.03632647,-0.09723005,-0.35300454,-0.79456526,-0.7737549,-0.6303885,-0.6303885,-0.6303885,-0.6303885,-0.6303885,-0.31737363,-0.31737363,-0.31737363,-0.31737363,-0.31737363,1.2729064,0.60245764,0.43682888,0.97972566,0.60037225,0.6288448,0.5033301,-0.45429218,-0.084673114,0.104626864,-0.06859136,-0.30703163,-0.39490685,-0.3131814,-0.6432273,-0.68998414,-0.8680753,-0.96860784,-0.9090059,-0.7970969,-0.5607493,-0.78660244,-0.868705,-1.0439225,-1.1360465,-1.21292,-1.2303431,-1.2928424,-1.0746336,-0.9638075,-1.1880493,-1.1880493,-1.1880493,-1.1880493,-1.1880493
271,0.2425128,1.0957388,0.39165035,0.5441252,0.118595414,-0.5621857,0.5451047,0.3485633,0.48964524,0.117353864,1.0392187,1.1014062,-0.50736207,1.1573904,-0.38375178,0.39082307,-0.57601947,-0.24080627,0.2369903,-0.07184194,-1.0718789,1.114764,-1.1932322,-0.40106422,-0.18491797,-0.5435683,0.051694933,-0.20252241,-0.49098203,0.1700882,-0.61044407,-0.6844044,-0.17154068,-0.9722651,-0.09486829,0.072041586,-0.12592284,-1.3130608,-0.46158028,-0.9894523,0.19229046,1.6831008,-0.5029775,0.3236109,0.66637015,3.046608,0.9077734,-0.4335065,-0.9861623,-0.32393402,0.02444366,-0.3259198,-0.9034237,-0.02597874,0.10710421,-0.75245905,0.2790391,-0.58266133,-0.319726,-0.67540675,0.48673463,-0.72980076,0.8217396,-0.69973165,-0.44180185,-0.8516547,-0.36012775,-0.8859167,-0.762508,-1.1010695,-0.51982117,-0.93891305,-1.0121319,-0.87064976,-0.8965672,-0.71422195,-0.008167456,0.97826695,0.81005436,0.25382504,-0.38950294,-0.38950294,-0.38950294,-0.38950294,-0.38950294,-0.78262347,-0.0645171,0.34057924,0.28119835,0.519215,-0.42759326,-0.33161214,-0.8348626,-0.9917442,-1.0246093,-0.6054287,-0.5119257,-0.32909492,-0.17301852,-0.34381485,-0.038680773,-0.27386063,-0.14736609,0.11776156,0.18365905,-0.091509774,0.45072964,-0.092385195,-0.11071422,-0.36105648,-0.36743385,0.021915032,0.2272031,-0.25013328,0.10807632,-0.14350866,-0.14350866,-0.14350866,-0.14350866,-0.14350866,0.26008046,0.26008046,0.26008046,0.26008046,0.26008046,1.2638012,0.19979684,0.89631486,0.19004883,0.060949802,-0.1279469,-0.5026005,-0.35526657,-0.28014505,-0.26344034,-0.5900455,-0.85327905,-0.5977082,-0.65181506,-0.5835715,-0.79448336,-1.1138501,-1.1305137,-1.0313275,-1.0319675,-1.0741975,-0.9718388,-1.2676498,-1.2345701,-1.4126358,-1.1659364,-1.150005,-0.9431935,-0.43966857,0.08930608,0.22250132,0.22250132,0.22250132,0.22250132,0.22250132
