,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
155,2.7000778,-0.23797563,-0.74537665,-0.1229432,-1.5433214,0.15246005,-0.12443455,-0.6892271,-0.9273984,-0.55612844,-0.30585963,0.32291058,-1.3141681,0.48981702,-1.4835254,0.052082784,-0.14578655,0.15170938,0.41088527,0.20899238,-0.7530459,0.73628134,0.43657893,0.5910379,0.62742335,1.0488898,1.2829988,1.1786325,1.6773633,2.0059724,1.1931276,1.4028404,-0.61344993,0.09933477,0.1305795,0.7440332,0.22122249,0.21300866,-0.22510605,0.43943965,0.8834064,-1.2800567,0.6502451,-0.50638765,4.1299787,0.15669233,0.9287148,-0.7628839,-1.4150162,0.791619,-0.292225,-0.70633096,0.599925,-0.5491265,1.0263679,0.5269651,-0.40631214,-0.05462916,-0.44274002,0.31341866,0.48762035,1.2950916,0.42476377,0.9757432,0.9468097,1.7004279,0.76341146,0.69025475,0.80184805,0.7216268,0.1439847,0.0764635,-0.56631595,0.28573915,-0.44355288,-0.4974657,-0.66973305,-0.54441184,-0.7072837,-0.447812,-2.8736196,-2.8736196,-2.8736196,-2.8736196,-2.8736196,0.29115757,0.5674185,0.5880843,0.59670544,0.045756593,-0.017667454,0.46723554,0.48277697,0.38273677,0.52938384,0.6156239,0.61154205,0.37629414,0.82097095,0.33027348,0.44300145,0.5370005,0.7403862,0.96249574,1.2287787,0.87913364,0.7724206,0.583206,-0.3726746,-0.98871326,-1.3929759,-1.4006134,-1.6240803,-1.3761673,-0.89290214,-0.36855346,-0.36855346,-0.36855346,-0.36855346,-0.36855346,-0.13699955,-0.13699955,-0.13699955,-0.13699955,-0.13699955,-1.3887416,0.59696996,1.6282884,1.7471089,0.0059103565,-0.16216981,-0.51382107,-0.6737025,-0.032581404,-0.053878322,-0.22924466,0.02023526,0.052909225,0.19527951,0.15171745,0.52868426,0.7698373,1.068797,1.2239182,1.5407187,1.2897922,0.91763014,0.9504069,0.8539428,1.0242988,0.21557038,0.035922796,-0.12652552,-0.29572326,-0.27888408,-0.5930717,-0.5930717,-0.5930717,-0.5930717,-0.5930717
156,0.1379676,0.92652553,0.26052874,0.5156545,0.422748,0.75748974,-1.0826734,-1.1556488,1.0182028,-0.6798844,-0.3633483,-0.39967105,-1.1906368,-0.64046896,-1.3400439,0.26454175,-0.6183259,-0.010383089,-0.31529427,-0.56828344,-1.3577124,-0.93397284,-0.55569786,-0.61446095,-1.1024172,-0.74253166,-1.2271181,0.36763167,-1.4674323,-0.31975603,-0.97506016,-0.42179167,-1.184286,-1.0117742,-0.996025,-0.713809,-1.2298893,-1.2269962,-1.0005397,0.506036,-0.036219303,-0.27340838,-0.15226991,-0.12345526,-0.7985503,-0.9998311,-0.70412993,-1.0870029,-2.315862,1.442773,-0.91408885,0.13655776,-1.3570696,-1.0035243,0.30320382,-0.5144634,-0.70343924,-0.55781347,-1.2040493,-0.24806188,-0.4626098,-0.5543271,-0.4220772,-0.80992407,-0.5896949,-1.1584531,0.537031,-0.5735997,-0.81359893,-0.9351164,-0.25561154,-1.178067,-0.62247974,-1.2931173,-0.90482354,-0.7183625,-0.40051472,0.018777851,-0.30100596,0.06757754,-0.31559163,-0.31559163,-0.31559163,-0.31559163,-0.31559163,-0.9924623,-0.6895915,-0.7596033,-0.7971004,-0.4789347,0.025986565,-0.069393694,-0.7445759,0.49339908,0.50062495,0.5217567,0.23896864,-0.18390787,-0.16852984,-0.5651733,-0.37090358,-0.35544977,-0.18454376,0.49390098,0.3943809,0.25310272,0.07385723,0.2744234,0.110463366,-0.18947643,-0.3038154,-0.52905166,-0.0187748,-0.4127185,-0.07715691,0.5789842,0.5789842,0.5789842,0.5789842,0.5789842,-0.44761136,-0.44761136,-0.44761136,-0.44761136,-0.44761136,-0.043405853,-0.1774612,0.12102615,-0.85837466,-0.8847519,-0.91046196,-0.9209096,-0.91657853,-0.21930315,-0.5105762,-0.6302758,-0.78897774,-0.86885285,-0.86132675,-0.92227453,-0.9442364,-0.9659485,-0.92969936,-0.75083244,-1.0150326,-1.0490168,-1.1757712,-1.3331752,-1.1946559,-1.2927837,-0.84727675,-1.0868163,-0.8557146,-0.5148079,-0.3594158,-0.44159317,-0.44159317,-0.44159317,-0.44159317,-0.44159317
157,0.7382447,1.0872567,-0.2537073,0.2772008,0.3199008,-0.22807749,-1.769741,-1.2497426,0.19404227,-1.671107,-0.97869635,-0.78359336,-1.8806329,-0.7316665,-1.8402575,-0.27534965,-1.4447498,-0.43577552,-0.4752513,-1.4163651,-1.8398284,-1.6040684,-0.9099276,-1.3548827,-2.3919818,-0.82842606,-0.9478301,-0.4083637,-1.593021,-0.5813989,-1.2170261,-1.0245081,-1.6663615,-1.2678463,-1.6844919,-1.3085712,-1.572046,-2.2545161,-0.7559653,0.05280545,-0.46467182,-1.1687086,-0.3412553,0.5132066,0.2801677,-1.3732448,-1.1155508,-0.5468235,-1.25126,1.690603,-0.092294045,0.632311,-1.2775296,-0.13998109,1.242126,-0.370876,-0.43846276,0.009533156,-0.7542632,-0.10812208,-1.0289088,-0.8366168,-0.3321682,-0.8167586,-0.7647627,-0.590328,1.120737,-0.09360447,-1.0125412,-1.0200305,0.15495965,-0.9767489,-0.23769973,-1.0031159,-0.48287892,-0.64098847,-0.13605534,-0.05163583,1.0347892,2.6306427,-1.0230753,-1.0230753,-1.0230753,-1.0230753,-1.0230753,-1.184731,-0.5642125,-0.72820437,-0.6492082,0.15776029,0.407693,0.12649761,-0.32517296,0.84216696,0.74673194,0.46033156,0.23709726,-0.35845628,-0.062904336,-0.5300296,-0.58183664,-0.4528836,0.09186232,0.8769154,0.7777361,0.6935636,0.4870649,0.6377704,0.25426525,-0.47410277,-0.68020695,-0.6468742,-0.26805526,-0.73462903,0.07351076,0.8772689,0.8772689,0.8772689,0.8772689,0.8772689,-1.5191265,-1.5191265,-1.5191265,-1.5191265,-1.5191265,-1.1725628,0.5001474,1.0672735,-0.29951498,-0.9859462,-0.73575306,-0.4870395,-0.45429415,-0.038870353,-0.02395567,-0.5403406,-0.5718782,-0.51475465,-0.3970663,-0.83445776,-0.89904606,-0.9613839,-0.8827313,-0.6809377,-1.125037,-1.1340182,-1.0205655,-1.2142787,-1.1103199,-0.8203007,-0.6728542,-0.78485864,-0.7415304,-0.66211754,-0.17123446,0.50647664,0.50647664,0.50647664,0.50647664,0.50647664
158,0.60339725,0.44533473,0.03819213,0.0315078,0.04117375,0.19947389,-1.4690312,-0.86751395,-0.41557676,-1.6065804,-0.044115968,-0.39768067,-1.7653936,-0.2017778,-0.9990712,-0.2914998,-1.0864284,-0.7097349,-0.061956566,-1.0071199,-1.4849702,-1.0053608,-1.0147284,-1.4256943,-1.609672,-0.58192676,-0.9509015,-0.74346405,-1.2846085,-1.0408214,-1.3278018,-1.1255744,-1.860112,-1.2819017,-1.5659007,-1.331935,-1.9265461,-1.8518388,-1.0153571,0.9518598,0.94232696,-0.9406122,-0.22949381,0.21066386,0.58870107,-1.1989924,-0.2998586,-1.3727047,-1.0920676,-0.017982947,-0.62860745,0.52758175,-0.4645877,-0.08413806,0.44221112,-0.10873253,0.088771865,-0.08964857,-0.85050744,-0.50946856,-0.54235137,-0.7956906,-0.8223625,-0.93551314,-0.4202677,-0.95593816,-1.3153926,-0.8892084,-1.0571264,-0.7227735,-0.11863719,-1.3667344,-0.20227216,-0.7292422,-0.46530232,-0.647833,-0.112843215,0.61003023,1.1878122,1.9414923,-0.8088121,-0.8088121,-0.8088121,-0.8088121,-0.8088121,-0.8375162,-0.46677804,-0.30854774,-0.45591477,0.11282123,0.7272064,0.38004038,0.09827874,0.36133012,0.14579873,0.30477947,0.15947229,-0.44353282,-0.21649587,-0.5279411,-0.48693705,-0.32970932,-0.1469349,0.47363025,0.49209514,0.26400143,0.22972527,0.25605273,-0.2842934,-0.638585,-0.59388405,-0.47072592,-0.33014062,-0.3453381,0.16147584,1.3284185,1.3284185,1.3284185,1.3284185,1.3284185,-0.005419199,-0.005419199,-0.005419199,-0.005419199,-0.005419199,-0.3851569,0.19722477,1.1313369,0.4352211,-0.7923761,-0.2860344,-0.43558565,-0.2572656,-0.6277477,-0.15136115,-0.16124627,-0.4334692,-0.36282358,-0.33474052,-0.6890358,-0.73118955,-0.8071348,-0.90327305,-0.8474242,-1.0170921,-1.1525543,-1.2030892,-1.2836365,-1.2308053,-1.1230762,-1.2125978,-1.1307179,-0.9649584,-0.6405234,-0.18013498,0.25515682,0.25515658,0.25515658,0.25515658,0.25515658
159,0.4113879,0.8442322,-0.60933363,0.23135374,0.3381983,0.32934177,-1.4940733,-0.96697825,0.08121388,-1.7042601,1.0454639,-0.31359264,-0.7917952,0.30361837,-0.49203384,1.1670654,-0.264823,-0.31910726,0.9703813,-0.8824661,-1.1285075,-1.4129854,-0.027462726,-0.9586222,-1.3925557,-0.30215603,0.18961376,-0.35060337,-0.31612402,-0.5968247,-0.68806666,-1.5764328,-0.864897,-1.1439604,-0.9040006,-0.73429865,-1.1846244,-1.5571636,-1.8402687,-0.62612784,-0.1275135,-0.40009528,0.13245212,-0.28453228,-0.45306033,-1.6374542,-0.37437156,-0.84610415,-1.7920856,0.32207158,-0.376773,0.04475079,-0.25332066,-0.4146772,1.0932485,0.4696292,-0.22592965,-0.6890357,-0.057985436,-0.9621902,-0.908576,-0.48100394,-0.58958656,-1.0097542,-0.27609172,-0.6935642,-0.36040446,-0.6296958,-0.8329946,-0.9976306,-0.5002419,-0.50546694,-0.53679276,-1.1308941,-0.57408893,-0.77321124,0.31565067,-0.6763548,0.5545871,-0.036643513,-0.59137833,-0.59137833,-0.59137833,-0.59137833,-0.59137833,-0.8517899,0.16366991,-0.26413456,-0.15983942,0.568387,1.2313405,1.1531391,0.5898336,0.6395205,0.087964974,0.26219314,-0.30353382,-1.1397948,-0.78674287,-1.1747541,-0.8021156,-0.52844536,-0.10288629,0.79503924,0.8907792,0.6077667,0.15063493,-0.026904874,-0.31853864,-0.9597472,-0.980985,-0.5219922,-0.36633906,-0.2365611,-0.2831256,0.29015043,0.29015043,0.29015043,0.29015043,0.29015043,-0.4299101,-0.4299101,-0.4299101,-0.4299101,-0.4299101,-0.4369599,-0.49794725,0.061833408,-0.45720866,-0.81681544,-0.603024,-0.42051923,-0.5268107,-0.47338787,-0.27111244,-0.5860443,-0.83625317,-0.53466207,-0.2908917,-0.53593504,-0.874962,-1.095502,-1.206649,-0.96534973,-0.9388553,-0.87689936,-1.0325444,-0.9579808,-0.889952,-0.9431653,-1.0079161,-1.1820291,-1.1087312,-1.0029787,-0.9095666,-0.81402147,-0.81402147,-0.81402147,-0.81402147,-0.81402147
160,2.2193975,1.3054943,-0.6291246,0.83891904,0.5868067,1.1752584,-0.33148122,1.2620982,-0.40959013,-1.3943101,2.4968529,-0.6323552,-1.2146177,1.6853422,-0.46521723,1.670063,-0.5761536,-0.006809432,0.74381864,-0.107698,-1.2440606,0.7126882,-0.091218725,-0.47373757,-0.18882188,0.4000357,0.8769481,1.2290728,0.9518733,2.5275958,1.3528985,2.257865,0.79910034,1.1930786,0.85612893,1.9874703,1.1583264,2.1860995,0.57771546,1.4376528,-0.5771673,-1.8094333,-0.93592894,-0.15292726,0.2671419,-1.5004959,-0.8033116,-1.5217174,-0.7650663,-0.17474957,2.1802711,-0.09796338,-0.62349397,-0.54751766,1.8735313,0.6247775,-0.90511125,-0.305155,-0.044966392,-0.07555985,-0.7940903,0.10334107,-1.3273683,-0.09761914,-0.32976642,0.083500884,-0.23647945,0.2399205,-0.43839025,-0.046227932,-0.3930782,0.92900825,-0.4569,0.3891408,-0.42178822,-1.0109948,-0.35004106,-0.48377833,-1.3478246,-0.4601733,-2.4595811,-2.4595811,-2.4595811,-2.4595811,-2.4595811,-0.9533385,0.36528054,-0.78665257,-1.1215553,-0.45969605,-0.073945194,0.19098741,0.60054857,0.115771964,-0.67864233,0.544626,-0.43609715,-0.9782613,-0.3454303,-0.82390124,-0.06363839,-0.0827901,0.24952133,1.0342739,1.3120104,1.3401761,1.6587667,1.8973099,1.1271932,0.5544073,-0.053636957,-0.115562916,-0.50194603,-0.6075033,-0.5046054,-0.5702953,-0.5702953,-0.5702953,-0.5702953,-0.5702953,-1.0847622,-1.0847622,-1.0847622,-1.0847622,-1.0847622,-1.1827092,-1.2205915,0.2598334,-0.052734844,-0.60981935,-0.26384363,-0.25898978,-0.40968224,0.118418664,0.37819853,-0.016492179,-0.04900189,-0.100195564,0.027875824,-0.38736507,-0.62012553,-0.7940028,-0.6502594,-0.33094645,-0.14088753,-0.22826822,-0.6455637,-0.31068987,-0.017632209,-0.1832833,-0.23156218,-0.56285894,-0.45936078,-0.34124255,-0.31663534,0.07156892,0.07156892,0.07156892,0.07156892,0.07156892
161,2.5814528,0.21075317,-1.48668,-0.62201566,-0.725322,0.6367302,-1.6498027,-1.9520619,-0.9865167,-3.1996922,0.7501399,-1.7248456,-1.7447478,0.7187905,-0.6193362,0.97989964,-0.06432663,-0.8772205,0.97759366,0.9417047,-0.933654,1.5909188,0.90766597,0.82062113,2.0281112,3.8981364,2.4196086,3.6186504,2.2981386,2.569072,1.8031119,1.4148409,0.3238308,0.89862424,-0.11467776,1.5079563,1.0253053,0.2793264,-0.7891936,-0.8267136,-1.327078,-1.7213166,-0.5270203,-0.1887578,1.2588035,-0.8191905,0.5963959,-1.0929298,-1.546268,1.185562,0.43100518,0.99859834,-1.5423379,-0.48447955,0.37124375,0.3274069,-0.52127844,1.042106,2.136437,1.223309,0.6388212,0.88716596,0.07869152,0.9254971,1.0710863,2.0585673,1.1807429,1.5052499,1.7930895,0.6772485,0.26426345,0.10432781,-0.39503232,-0.00636094,-0.72308606,-0.39638683,-0.32647523,-0.43743762,-0.54072994,-0.35476017,-2.843326,-2.843326,-2.843326,-2.843326,-2.843326,-0.3881374,0.74479777,-0.1466073,-0.2640117,0.39133778,1.8761122,2.420645,2.1136124,1.8414286,0.8258812,1.897615,0.62286067,0.24207512,0.6577205,0.37120506,1.2297114,2.0835772,1.6453556,2.2640634,2.306648,1.1099449,0.63737655,-0.31377438,-1.7794178,-2.436296,-2.4901352,-2.3952959,-1.6482208,-1.5819787,-1.5130916,-1.5246707,-1.5246707,-1.5246707,-1.5246707,-1.5246707,-2.111769,-2.111769,-2.111769,-2.111769,-2.111769,-1.4238769,-0.26015604,0.7672082,0.97572464,0.24218416,0.3524204,-0.021165447,0.40493962,1.1041499,0.96822906,0.73999304,0.57413113,0.41765457,0.62143505,0.42535383,0.6148577,1.5579681,1.8187264,1.7310914,1.547771,1.2317734,0.61272854,0.9990074,0.8804439,0.69974166,0.356218,0.4698678,0.3215257,-0.35364118,-0.35138798,-0.44913006,-0.44913006,-0.44913006,-0.44913006,-0.44913006
162,2.0208514,0.25293237,-0.40708715,0.12764287,0.05321909,1.4968938,-0.8651173,-1.155886,-1.0064522,-2.3929088,0.9433148,-0.5137073,-2.3243425,0.3922111,-0.815721,1.5515082,-0.18627736,-0.36232212,0.6096086,0.836835,-1.4932787,0.814204,1.6285374,1.0184271,1.4923207,2.99045,3.4391272,3.0234866,2.7899356,2.940014,1.1498195,2.1218202,0.46676067,1.1709688,1.0021791,2.202674,1.5392865,-0.054006092,0.07629403,1.022428,-0.0072078863,-2.163433,-0.6052929,0.7473297,1.6047891,-0.92153263,0.095350884,-0.96585333,-0.9616088,0.4860478,0.33534786,0.4484939,0.61481154,-0.077287145,-0.17459238,0.58787185,-0.19197887,-0.28268674,0.9829711,-0.22514337,-0.2525119,0.38878655,0.3597348,0.54824,0.5635207,1.5790434,-0.53387445,0.35520947,-0.48625973,-0.27660084,-0.57887053,-0.40773368,-0.0769579,-0.73286396,-0.43128985,-0.13608894,0.29938272,-0.07406205,-0.36633676,-0.61135644,-2.2644627,-2.2644627,-2.2644627,-2.2644627,-2.2644627,-0.7635987,-0.2887901,-0.7092,-1.210156,-0.6666705,0.7887437,1.7779683,1.6728085,1.3854202,0.49810195,1.561734,0.6997273,-0.17150608,0.446535,0.1646252,1.144081,1.7202066,2.0539496,2.4344087,2.7630467,1.4811578,0.37872738,0.055421438,-1.2391768,-2.0502536,-2.221558,-1.5383613,-1.2042466,-1.4220617,-1.0974131,-1.1530821,-1.1530821,-1.1530821,-1.1530821,-1.1530821,-1.0764205,-1.0764205,-1.0764205,-1.0764205,-1.0764205,-1.7680933,0.06890057,1.3955207,1.0399865,-0.104433626,0.297828,-0.0722706,-0.021621337,-0.022583429,0.014773107,0.13110647,0.022588713,0.06371259,0.09225072,0.29298404,0.5152469,0.8989406,0.9220956,0.5010335,0.6448583,0.36649528,0.2594845,0.11571081,0.43659526,0.4829626,-0.03515897,0.0062064826,-0.30161387,-0.30530772,-0.17657277,-0.55683964,-0.55683964,-0.55683964,-0.55683964,-0.55683964
163,2.4772553,0.4946883,-1.7581501,-1.4603807,-1.3850591,0.48545578,-2.706647,-0.8308167,-1.7121102,-4.0906854,2.1520379,-0.4451062,-2.0929704,1.3549235,0.29874986,1.277374,0.0751296,-0.8844369,0.42067984,0.6270248,-1.9263161,1.2780895,2.2836862,1.8278621,2.1962688,4.9128437,3.2936954,3.1854963,1.3526214,1.9746021,1.215805,1.9035,0.09435434,-0.04721616,0.22551636,0.79903805,0.8465489,-0.059045006,-1.1303557,-0.18773031,-1.7542218,-2.0175953,-1.0029342,-0.5819759,1.9331331,-0.73712695,-1.2737017,-0.78885984,-1.0713496,-0.8610848,2.6159477,-0.03355924,-0.71255994,0.30087724,0.44668746,0.66804093,0.16888905,0.68539834,-0.302085,0.1674525,-0.23901759,0.0011351852,-0.25298983,0.77010715,1.2340573,1.662927,0.12260312,0.5508406,-0.3993981,-0.4294579,-0.31417733,-0.10499011,-0.6205048,-0.41416752,-0.57821417,-0.38075453,0.31145617,-0.2806719,0.00084535975,-0.7423667,-2.7572446,-2.7572446,-2.7572446,-2.7572446,-2.7572446,-0.46507338,1.5806723,1.2922311,0.7430829,1.2012185,2.9485059,2.5544379,2.7794025,1.6184887,-0.6031925,0.87959737,-0.2285337,-0.9384996,0.30799422,0.8203435,1.8916653,3.150744,2.915432,2.9568427,2.3060129,0.11688743,-0.98839456,-1.285104,-2.4119148,-3.3990564,-2.6624916,-2.1112068,-1.2490222,-1.4838349,-1.6050073,-1.4170823,-1.4170823,-1.4170823,-1.4170823,-1.4170823,-2.282659,-2.282659,-2.282659,-2.282659,-2.282659,-1.8605771,-0.5558311,0.70373106,1.133917,-0.18609527,0.025894174,0.29894525,0.5934882,0.7135326,0.72149664,-0.014756414,-0.1776468,-0.018198185,0.28183198,0.8171798,1.222796,1.0935953,0.5128591,0.47423512,0.21114933,-0.007065744,0.1672725,0.3084239,0.29018745,-0.18112062,-0.48369935,-0.3903382,-0.37084818,-0.5841769,-0.52271485,-0.41732532,-0.41732532,-0.41732532,-0.41732532,-0.41732532
164,0.56088203,0.8660863,-0.44056833,0.3291292,-0.15581723,-0.09548635,-0.49401712,0.39959145,-0.1608634,0.5051248,0.5444887,-0.86062866,-0.937904,-1.3930218,-1.170692,-0.51159567,-0.7305583,-0.73062676,-0.80765647,-0.9037019,-1.1862177,-1.9128059,-0.4427397,-1.0581354,-1.8576022,-1.89809,-0.7927469,-0.70335674,-2.116781,-0.10720151,-2.019827,-0.9882014,-1.728126,-0.5420981,-1.191798,-0.09615845,-1.2243874,-0.8553446,-0.5377277,-0.7388264,-0.8462096,-0.6374978,0.9234955,0.26581463,1.0474892,-0.47670344,-0.09434275,-1.0232443,-1.1351966,-0.40701807,-0.5777393,0.1798608,-1.3024234,-0.08709675,-0.7373873,-0.31026474,-1.3206941,-0.6784827,-1.1885412,-0.691618,-1.3598871,-0.7345463,-1.278485,-0.34935325,-0.58017313,-0.8998255,-0.82725304,-0.682724,-0.70102924,-0.9673104,-0.76271886,-1.0471714,-0.32982644,-0.87542415,-0.3946718,0.3597705,1.5004894,1.8008764,0.3491022,0.36806437,-0.69289815,-0.69289815,-0.69289815,-0.69289815,-0.69289815,-0.34811422,0.48239213,-0.088671885,-0.14825381,-0.62017643,-0.9951851,-1.3774494,-1.1060119,-0.9981975,-0.36445612,0.35373566,0.21742147,-0.13766246,-0.11384893,-0.30706415,-0.44125473,-0.55028903,-0.15429305,0.23976123,0.09700888,0.558297,-0.07606929,0.38485304,0.25236836,0.26910934,-0.15127797,0.48856956,0.74948925,0.33964986,1.1274751,0.7032199,0.7032199,0.7032199,0.7032199,0.7032199,-1.3378166,-1.3378166,-1.3378166,-1.3378166,-1.3378166,-0.09077218,1.215901,0.72023165,0.27953053,-0.43212163,-0.49903464,-0.8517101,-0.3395455,-0.3439992,-0.60734355,-0.6310049,-0.5662981,-0.6778311,-0.82223034,-0.83499855,-0.8787036,-0.99220705,-1.0337988,-1.1053307,-1.154882,-1.1324008,-1.2225163,-1.1784012,-1.2033825,-1.2998153,-1.108903,-0.5120526,0.046513375,0.6162039,0.6204834,0.37487578,0.37487578,0.37487578,0.37487578,0.37487578
165,0.15103386,0.8055128,-0.037864145,0.465953,0.41872498,-0.18376675,-0.36508983,-0.15847805,-0.3698095,-0.21758011,0.40157077,-0.6718607,-0.7577132,-1.0543468,-0.4483904,-0.27723762,-0.1355165,-0.19942974,-0.83902746,-0.5795702,-0.9885422,-1.2468424,-0.7419247,-1.3104616,-1.1122886,-1.2638408,-1.268362,-0.3467958,-1.867407,-0.29080805,-1.256761,-0.6145983,-1.5553855,-0.3542704,-1.3546656,-1.2646842,-1.933415,-1.852461,-2.280188,-2.0193741,-0.93131,0.4221493,-0.43277326,1.6261826,-0.3288272,-0.47103792,-0.37167907,-0.29420608,-0.98673534,-0.34740254,-0.64725244,0.38414952,-1.5631657,-0.037734296,-0.8771853,-0.21807393,-1.2171819,-0.8213586,-0.24264903,-0.72954017,-1.323553,-0.6107925,-1.1992147,-0.6610462,-1.0317116,-0.67969465,-1.0043095,-0.73873436,-1.1257737,-0.86742276,-0.4913019,-0.8742318,-0.813977,-1.0669739,-0.87124354,-1.1394714,-0.5159713,-0.8888775,-0.5719308,-0.88770425,-0.31147385,-0.31147385,-0.31147385,-0.31147385,-0.31147385,-0.74948484,-0.19932239,-0.51462775,-0.4397393,-0.29096827,-0.2937669,-0.34006077,-0.12492393,-0.042911652,-0.13959832,0.33262283,0.06932662,-0.2652436,-0.50637907,-0.7023252,-0.6700562,-0.4967843,-0.23722872,0.106393375,0.039273504,0.37000278,0.21449064,0.52755606,0.10532518,0.3285928,-0.009343552,-0.27275425,-0.2192847,-0.87786937,-0.8208418,-0.9610137,-0.9610137,-0.9610137,-0.9610137,-0.9610137,-1.0417315,-1.0417315,-1.0417315,-1.0417315,-1.0417315,0.8129197,0.42378765,1.2810231,-0.37044024,-0.75934917,-0.4868801,-0.14979279,-0.10536757,-0.02824382,-0.18110931,-0.57563585,-0.7159772,-0.5964184,-0.8421445,-0.69076216,-0.7332746,-0.7050074,-0.7974893,-1.044618,-1.1272173,-1.024167,-1.0304251,-0.9389531,-1.158375,-1.0448234,-1.066851,-1.0390377,-1.1711745,-1.1565027,-1.2014439,-0.99594796,-0.99594796,-0.99594796,-0.99594796,-0.99594796
166,0.06997003,0.21994133,0.48799387,0.8126453,0.20727909,0.125986,-1.5082138,0.54810584,0.31267002,0.06916912,0.202361,-1.4835789,-0.7792845,-0.559097,-0.33842957,-0.56787163,-0.10102336,-0.69372934,-0.60530776,-0.40977803,-1.8057055,-0.7953177,-0.8989817,-1.2395706,-0.95409685,-1.5282462,0.036380183,-0.93658817,-1.3835325,-0.049206145,-1.111393,-0.62916005,-1.5676161,-0.53824687,-1.683938,-0.83033824,-2.7593143,-2.0311136,-1.6818279,-1.2831784,0.5773154,-1.1484927,-0.0760926,-0.8366344,-0.16449888,-0.6780074,0.35357308,-1.1489954,-0.704823,1.2494229,-1.1151873,0.15385291,-0.44440135,0.23083355,0.20443201,0.14246306,-0.6629021,-0.62587094,-0.67570126,-0.52950096,0.3393106,-0.23260462,-0.30682415,-0.39870188,-0.70142984,-0.7692941,-0.019071003,-0.6337408,-0.80912304,-0.85594815,-0.21866825,-0.6210401,-0.1854389,-0.9365423,0.642143,-0.62517047,0.48490804,-0.39311513,-0.053688694,-0.41302553,-0.16333821,-0.16333821,-0.16333821,-0.16333821,-0.16333821,-0.47029254,-0.5300233,-0.74658304,-0.43127233,-0.24513389,0.06105937,-1.0746104,-0.4865159,-0.15186003,0.14279671,0.6540821,-0.338719,-0.48423007,-0.4970644,-0.5342262,-0.51644266,-0.37796786,0.1521203,0.3436854,0.5422264,0.43147397,0.40026495,0.49463347,-0.043446492,0.03473342,-0.7390874,-0.2180209,-0.8730569,-1.321656,-0.7847209,-0.48901993,-0.48901993,-0.48901993,-0.48901993,-0.48901993,-0.39618823,-0.39618823,-0.39618823,-0.39618823,-0.39618823,-0.98678166,0.43204767,0.24929862,0.2574899,-0.49030745,-0.31027502,-0.17615758,-0.015108474,-0.0513026,-0.40363696,-0.39947554,-0.7673932,-0.5747385,-0.9111148,-1.1500902,-0.785206,-1.0050397,-1.1114001,-1.1684583,-1.0063589,-1.0683514,-1.1698761,-1.0375462,-1.1354334,-1.2202477,-1.2158347,-1.0951139,-1.0634856,-1.0546321,-1.0410868,-0.8199848,-0.8199848,-0.8199848,-0.8199848,-0.8199848
