,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
10,1.5655487,0.72274196,0.7423376,0.5437161,1.5697937,0.19232939,0.67574346,-0.15276164,-0.77602607,1.0784303,1.1775508,0.40894538,-0.6835484,0.87366706,0.12663378,-0.43889496,-0.34036466,0.02823008,0.08743702,-1.5701092,-0.18580566,0.10470569,-1.5260698,-0.5231804,-0.39939052,-1.6304464,-0.1490338,-1.8453536,-0.7745717,-1.6777552,-1.5292988,-1.2322515,-1.7831038,-1.8343939,-1.0720215,-0.8899037,-2.0089245,-2.1210966,-2.0520723,1.9970176,-0.9262908,-0.28436363,-0.22567432,-1.1251172,-1.0142295,0.051249754,0.06974016,0.009462668,0.04872603,-0.9199046,-0.5375875,0.19265285,-0.9151844,-0.99761057,0.10475674,-0.3124089,-0.699062,-0.66297674,0.54111826,-0.7196022,-1.3911147,-0.58509314,-1.1402661,-0.8611208,-0.5603228,-0.67055327,-0.79895824,-1.1438688,-0.59174764,-1.2505584,-1.0448606,-0.92894953,-0.72715247,-0.7462412,-0.8180391,-0.88677466,-0.5542541,-0.6266811
11,1.9008038,0.057995018,1.383884,0.72575647,1.2471205,0.12072724,-0.020300018,-0.8068939,-0.56664205,1.4876853,0.6888206,0.13214916,-1.0864677,0.19929054,0.5581371,-0.69172174,-0.4598998,0.22204654,0.12965252,-1.7398587,-0.5309769,-0.17963457,-1.3666757,-0.31814185,-0.58437854,-1.5947227,-0.22850567,-1.3954624,-1.0674907,-2.037705,-2.03933,-1.8854524,-1.7960025,-2.0580745,-1.1403518,-0.9681189,-2.0978236,-2.2456322,-2.770575,1.6294914,-0.139631,-0.72765034,-0.23986988,-0.6277896,-0.37024218,-1.0761071,-0.69048303,-0.27175024,-0.07911788,-0.45011768,-0.5333706,-0.40519428,-1.4401318,-0.030005548,0.16000853,-0.07254725,-1.0359683,-0.21719769,0.20626312,-0.4157796,-1.415011,-0.55100924,-1.1957864,-0.9333879,-0.6511091,-0.99230146,-0.6114791,-1.0292536,-0.89775634,-0.9880129,-1.0836473,-0.9149318,-0.542665,-1.0582222,-0.95813876,-0.3559733,-0.7832498,-0.8858496
12,1.9984914,0.07976521,1.1588742,0.51558554,0.12154222,0.016622238,0.1472077,-1.0907058,-0.29462805,0.41184074,-1.150612,0.7457479,-1.0073111,-0.13122147,0.9654499,-1.5069337,-0.8707155,-0.14326094,-0.6199361,-1.2428255,-0.12726694,-0.51595217,-1.9025203,-0.7281387,-1.267781,-1.7152824,-0.7634422,-1.8406032,-1.2025404,-1.3615952,-1.8810028,-1.3562025,-2.3554304,-2.0444496,-2.1961045,-1.3877637,-1.0119348,-1.0446677,-1.1674032,0.866913,-0.46321872,0.20913868,0.26820576,-0.2620888,-0.7232282,-0.5491553,0.7624125,0.18955566,-0.024392676,0.5308962,0.31009042,-0.1006964,-0.049881376,-0.5964096,0.8715289,-0.25791064,-0.536868,-0.715793,-0.26834768,-0.2369191,-0.6775433,-0.50402063,-1.1138307,-0.89367104,-0.52550954,-1.2080901,-0.76444644,-1.0440922,-1.1465166,-1.19953,-1.1339818,-0.6117895,-0.43971187,-1.1378552,-0.93936634,-0.34222275,0.22262955,-0.39292735
13,2.5034463,-0.13131222,1.8006723,0.9217017,0.4098914,-0.13494556,0.5869486,-1.7063951,0.03965671,0.79063416,-0.98960596,1.4169525,-0.82614493,-0.14669012,1.3482833,-1.5517625,-0.9114172,0.7215347,-0.2753735,-1.6269805,-0.11200025,-0.89315385,-2.2885382,0.14595385,-0.924583,-1.2214687,-1.0029901,-1.7817332,-1.2905636,-0.85518175,-2.3576396,-1.0028284,-2.0657723,-1.58811,-1.7271423,-0.7037706,-1.7154337,-1.2687789,-1.3414644,0.3225516,0.511616,-0.58531076,0.42720488,0.20106836,1.1189318,-0.58089304,2.4350047,0.84660107,-0.22260575,1.3144804,1.0980748,0.46484601,0.92036295,-0.4073355,2.1220694,0.22727391,-0.9162525,-0.6186954,0.48150724,-0.8198936,0.013362917,0.045567114,-1.0266516,-0.48052856,-0.49974582,-1.0207238,-0.15086028,-1.10643,-0.57609403,-0.2238956,-0.914981,-0.72381544,-0.8993685,-1.0435895,-0.29482475,0.07596648,1.01762,0.5723595
14,2.4028983,0.18149602,1.2168106,0.20375082,0.6825672,-0.10039752,-0.10619759,-1.7695682,-0.608899,1.4222636,-1.1510227,0.9233149,-0.9243864,0.4277252,0.8806677,-1.3466803,-0.5513759,0.2780159,-0.8772445,-1.1500462,-0.829792,-0.21488282,-1.5176195,-0.7087473,-0.6547256,-1.9412394,-0.13988052,-1.2331735,-1.1086653,-1.1765656,-1.7871122,-1.1867473,-2.4675786,-1.9014701,-1.917538,-0.9766886,-1.0063818,-1.871559,-2.094488,0.76264054,-0.32964495,-0.4867229,0.35515082,0.30206075,-0.21970876,0.3308558,0.22875257,0.79214174,0.36853635,0.07997687,0.60711646,-0.3127593,0.16334929,-0.76016223,0.23284756,-0.069173075,-0.80378956,-0.5533824,-0.67372966,-0.721462,-0.42435604,-0.5079938,-0.91516274,-1.0033324,-0.26027313,-1.086023,-0.56353503,-0.8369629,-1.5287102,-1.2966617,-0.90098906,-0.7866587,-0.7542586,-0.8623711,-0.9433001,-0.9896609,-0.57230836,-0.8142343
15,0.29948753,0.54811203,1.4708651,0.32191277,0.7478891,0.67410165,0.43658006,-0.88246197,-0.43081,0.9183428,-0.11601521,0.9803061,-0.6208007,0.36758712,0.62097627,-0.795424,-0.46901748,0.33067405,-0.48910668,-0.8129567,-0.5013421,-0.15015018,-1.3362086,-0.45073298,-0.46086118,-1.7663019,-0.56662846,-1.402664,-0.86499864,-1.1251804,-1.371712,-1.084381,-1.7309737,-1.4833678,-1.6095536,-0.935618,-1.4659865,-1.5848117,-1.5530149,1.2900032,-0.44785434,-0.012332821,0.12552795,0.36390436,-0.26073143,-0.5416094,1.5796329,0.3811232,0.10135461,0.5609758,-0.2112232,-0.10058943,-0.49797752,-0.9517788,1.0878567,-0.42941308,-1.066438,-0.78361034,-0.14562923,-0.81794786,-1.0094419,-0.44561717,-1.0070956,-1.1824865,0.15115333,-1.1454148,-0.4266191,-1.0319253,-1.0489515,-1.08398,-1.0161783,-0.79712206,-0.44351855,-1.3038126,-1.042356,-0.6432762,-0.33434144,-0.9189496
16,0.7194875,-0.018873746,0.040400308,-0.13789725,0.62036455,-1.0021088,-0.047956184,-0.98099476,-2.0618901,0.5960765,-0.90675837,0.021311628,-0.590119,-1.3792922,0.08257242,-1.2055804,-0.6992433,-0.36742067,-1.2907604,-1.1013998,-0.8429568,-0.80617136,-1.5040215,-0.82687026,-1.0680472,-0.5059057,0.5625363,0.34244162,-0.25099608,-1.0720251,-1.3607688,-0.851673,-0.2768356,0.3275847,1.9917932,1.1205394,-0.2687848,-0.7813132,-1.2182678,0.14222373,-0.6063137,-0.7386192,1.3296527,-0.5097249,2.354231,-0.8638602,-0.2678826,0.6267238,-0.16118722,0.5082894,0.083433196,-0.74205214,0.9338506,-0.6743212,1.217008,0.0052941567,-0.4209409,-0.17311057,-0.19725582,-0.6219659,-0.23191096,0.09845103,-0.2080455,-0.06551272,0.07632567,0.47370252,0.5866978,0.716182,0.3072765,0.28578183,-0.61775017,0.64064515,0.7629919,2.9565434,1.7357949,0.04607314,-0.9668947,-0.52736646
17,0.75722194,-0.3488891,-0.20836747,0.37116966,0.43484962,-0.59388405,0.29918042,-1.1856396,-1.4838023,1.5926055,-1.0790126,0.26077393,-0.18390054,-0.73491997,0.56284523,-0.89817256,-1.5980386,-0.081240505,-1.2021784,-1.025042,-1.374884,-0.36754617,-1.4579116,-0.18437874,-0.118121915,-1.0760663,-0.39313182,-0.15888661,-1.6847256,-0.21346502,-0.111084044,0.24055058,-0.4050107,-0.291903,1.0428175,2.1212494,1.8263866,0.9018331,-0.84406894,-0.1339067,-0.44626522,-1.3295639,1.1038883,-1.0014787,1.285605,-0.54808056,2.1268017,3.1645594,-0.39990953,1.3113147,0.106795356,-0.36029422,2.1822348,0.05206704,0.76986134,0.55221874,-0.65700006,0.33138636,0.16223964,-0.40534157,-0.34884757,-0.17995995,-0.36594492,0.31768587,1.3932872,0.37299445,-0.7247373,0.060353704,-0.051123325,0.58562195,0.86116916,0.3549752,0.4289845,1.2504895,2.435236,2.5462644,1.0231862,-0.30080268
18,0.4083026,-0.40829155,0.2178242,0.016671045,0.42382982,-0.7364452,-0.19500606,-2.1214259,-0.76147807,0.7573947,-1.3553956,0.39775214,-0.5875901,-1.1669599,0.9095048,-1.7847633,-0.9995043,-0.17778577,-1.1052173,-1.5315982,-0.7330547,-0.96622044,-1.8394424,-1.06735,-1.4852846,-1.8706282,-1.3649714,-1.998979,-1.3982052,-0.18602443,-0.91871107,0.39468443,-0.5206554,-0.029530108,0.024220685,1.5722232,0.7344094,0.6146745,0.43124968,0.01998995,-0.122963,-1.3080878,0.6624072,0.32474118,0.99415964,-0.12728028,2.1634817,0.86087877,0.47916332,0.74931717,-0.2520371,-0.29963526,0.78697336,-0.2533755,1.1716217,-0.3586827,0.2123402,-0.34325498,0.20653895,-0.5993447,-0.38382223,-0.5755986,-0.4653769,-0.6479706,0.29270148,-0.62693244,-0.095037065,-0.69449097,-0.99095947,0.4046715,2.2303267,2.3801353,1.4506242,1.8905894,2.202934,1.8091041,2.0943868,0.75115305
19,0.9786933,-0.41867447,0.17506443,-0.26312286,0.23216654,-0.8960476,-0.47689554,-2.518697,-1.6217163,0.14842631,-0.83290625,0.2503031,-0.37332326,-1.606779,0.4482778,-1.8409586,-1.4521925,-0.35645515,-0.54385906,-2.0488775,-0.9510076,-0.8853944,-2.3162017,-1.4179897,-1.1451437,-2.6366298,-1.531186,-1.9066389,-2.0101292,-1.5146614,-1.5433767,-1.4801718,-0.059932094,-0.3251802,1.2112966,0.82050806,0.3052751,0.59458584,0.5486808,0.4742613,0.24169664,-1.0796533,1.3523693,0.7245375,0.5478658,0.70170546,1.1261096,0.3971955,-0.6614795,0.77003735,0.038256787,-0.8141012,1.1626055,-0.3397714,0.50361997,0.29868898,0.030015957,-0.18479544,-0.2710475,-0.15874621,-0.38216317,-0.18107235,-1.0464524,-0.94238913,-0.7985837,-1.1908934,-0.5886287,-0.8065798,-0.044988226,0.4191999,-0.36801943,2.1039498,1.974716,2.5881467,0.9824704,1.5451337,1.0221256,1.8328518
20,2.216914,0.29577038,1.6577184,0.9290254,0.16091302,0.47005868,-0.3511331,-1.2011036,-0.7702524,-0.3494404,0.5039646,0.22796977,-1.4435644,-0.1954255,0.085889935,-0.8069334,-1.4577744,-0.5237241,-0.15881751,-1.837471,-0.9535115,-0.52358407,-2.036282,-0.6088426,-1.2951832,-1.7569886,-1.3504322,-1.1877376,-1.7504733,-1.1348495,-1.7333878,-1.2744741,-1.9048959,-2.227686,-2.5230122,-1.3009912,-1.948891,-1.9516302,-2.387293,0.39938462,-0.4856782,-0.14641352,-0.3417784,-0.4219258,-0.6537322,-0.7197823,-0.17389748,-0.87308687,-0.9436185,0.22034414,0.46396664,-0.23884898,-0.5319924,-0.11578027,-0.1681581,-0.33539408,-0.1839803,-1.068592,0.30090085,-0.4315389,-1.3832868,-0.33103645,-1.2784879,-0.9943666,-0.86800903,-0.8370057,-0.9349392,-1.2240944,-1.2256631,-0.9815903,-0.61634916,-0.9656508,-0.4549543,-0.6252514,-0.7676358,-1.1406205,-1.2606945,-0.7220893
21,2.0704117,0.3554688,1.6537051,1.1215609,0.6758401,1.064095,0.093457125,-0.7880205,-1.0976621,0.41824305,0.3058302,-0.043035157,-0.53733486,0.27374798,0.11030993,-0.20019583,-0.674182,0.0038510542,0.029607665,-1.4772756,-0.38565916,0.09694168,-1.6982026,-0.22166702,-0.9861894,-1.3180312,-1.210688,-1.559875,-1.3450445,-0.797761,-1.6725512,-1.3656613,-1.6209998,-2.0554938,-1.2511367,-1.1314988,-1.6862808,-1.7612371,-2.0833006,0.5077026,0.03426385,-0.21029402,-0.58459395,-0.5224437,-1.2529725,-0.69754034,-0.408173,-1.4920639,-1.2308362,-0.0998046,-0.4239336,-0.3480649,-0.68766636,-0.52615637,-0.15173331,-0.44339937,-0.9573239,-0.97670054,0.7028097,-0.66793483,-1.3039573,-0.44620383,-0.65288013,-0.8123115,-0.579094,-0.619244,-0.8527778,-1.1811835,-1.2517493,-1.0755241,-1.1454625,-0.9099015,-0.9953058,-0.9872963,-1.1690626,-1.1693336,-1.397747,-1.1278307
22,3.3878934,-0.029579388,1.9398263,0.97145,0.321411,0.50230074,-0.4064954,-1.8231494,-1.0436391,0.4245678,0.4333786,-0.13591911,-0.8117436,-0.52436197,0.34936696,-0.8662201,-2.4705875,0.20106354,0.05555285,-2.1077595,-0.9558114,-0.92613095,-2.132008,-0.58114094,-0.82463986,-1.3668351,-0.7987614,-2.0563529,-0.5540542,-1.5074576,-2.723461,-1.1920062,-1.6164252,-1.8934386,-1.5282261,-0.6385789,-2.0407739,-2.7287924,-2.810911,0.88849175,0.07144537,-0.5375941,-0.11229678,0.12760477,-1.7212535,0.06622848,-0.3347956,0.4229528,-0.2566338,-1.0435951,0.11946417,-0.91476744,-1.1563008,-0.03109809,0.4708228,-0.34259954,-0.90629995,-0.6250336,0.24268249,-0.77872103,-1.5496305,-0.32508546,-1.260265,-0.85905504,-0.93560475,-0.9400719,-0.7805444,-1.1581782,-0.8859613,-1.2035055,-1.362538,-1.1685303,-0.95348907,-1.3189536,-1.2984968,-0.91928494,-0.85684687,-0.85235214
23,2.1823819,0.4376969,1.7205689,0.8417645,0.7570152,1.2745161,-0.27159032,-1.5828506,-0.83491117,0.3044627,0.13103826,0.36401355,-1.0242918,-0.22496626,1.1002398,-0.031235263,-1.48583,-0.100154854,0.09843909,-1.7246207,-1.0585464,-0.09178748,-1.5404077,-0.46884918,-0.7603385,-1.6668366,-1.9673363,-1.1463166,-0.72767425,-0.84919,-1.4396237,-1.0852485,-1.9188945,-2.1352997,-1.8462903,-1.1942387,-1.3881356,-1.3133507,-2.1711104,1.1742849,-0.14169818,0.4603675,-0.98406017,-0.4056189,-1.8439176,0.04668657,1.1057148,-0.6549418,0.18761602,-0.82341903,-0.6011283,-0.9888189,-0.75727195,0.18498635,-0.23759921,-0.26283693,-0.7390345,-0.46053365,0.82668436,-0.57469434,-1.2089603,-0.6471229,-1.1686883,-0.86478174,-0.7718687,-1.0214338,-0.9764327,-0.79129535,-1.457051,-0.9639399,-0.63052434,-0.9322337,-0.75421846,-1.1272612,-1.0891967,-1.2164489,-0.7612703,-0.9945971
24,1.7562807,0.5411744,1.7048491,1.004918,0.47676313,0.81810486,0.11754734,-0.62490195,-0.017079819,0.20933057,0.21670927,0.425277,-0.99393976,0.09600414,0.688307,-0.5445561,-0.8479459,-0.26214504,0.00694125,-0.9693631,-0.34867534,-0.21471258,-1.8991846,-0.3600081,-0.8482151,-1.0838853,-0.49754116,-0.72071373,-0.7695119,-1.2347937,-1.1286243,-1.41573,-1.4773343,-1.8728515,-1.5541079,-1.0538161,-1.8690559,-1.2373452,-2.3350563,1.3386143,-0.1943736,0.057631414,-0.33918133,-0.047077406,-0.9469814,0.07151523,0.93921083,-0.1414158,0.05407504,0.20432802,-0.16108985,0.14342205,-0.35009256,-0.8843383,0.4560539,-0.13131744,-0.34461132,-1.0155878,0.2401645,-0.7700453,-0.8149754,-0.11423933,-0.9716007,-0.9583268,-0.52866715,-1.082549,-0.95239484,-1.0331945,-0.6789809,-0.98422843,-0.5980584,-1.0128512,-0.6684588,-0.9145849,-0.892925,-0.58216953,-0.90473825,-0.7517278
25,2.139974,-0.14187115,1.2032288,0.48267826,-0.00038908454,-0.92541504,-0.15924196,-2.6872497,-1.1335224,0.024211675,-1.4485906,0.532461,-1.328969,-1.3245394,0.84102494,-2.5597973,-1.1406038,0.16908422,-0.81033117,-2.1697912,-0.79660916,-2.6910384,-1.7892774,-1.4406083,-1.2712363,-2.0041492,-1.9835225,-1.50773,-1.3930799,-1.7029443,-2.1945744,-1.9531752,-1.7212858,-2.1763017,-0.11423006,-0.33666232,-1.607703,-2.0397928,-1.9853001,0.5248371,0.24178098,-0.7655,0.5435512,0.24409921,-0.9345456,-0.041943166,0.5799189,-1.2455677,-0.42273396,1.2014973,0.5988073,-0.023510896,0.34498906,-0.3572828,1.1435313,0.41110158,-0.39070922,-0.76439166,-0.80574685,-0.25157058,-1.1971909,-0.75911415,-0.45869842,-0.9607332,-0.9869626,-0.9949363,-1.1504922,-0.72746646,-1.0861131,-0.9016192,-0.9314098,-0.7821625,-0.20570679,1.1685638,2.5803623,0.590083,0.5360452,-0.6637747
